gene logFC FDR add_variable
SCO2112 0.274111132 0.025030431 WT45h
SCO2113 2.501171076 1.35e-100 WT45h
SCO2114 2.166406923 1.74e-78 WT45h
SCO2115 -0.432876744 3.7e-11 WT45h
SCO2116 -1.902331074 1.18e-118 WT45h
SCO2117 0.366995518 0.019705199 WT45h
SCO2118 1.563468977 5.55e-51 WT45h
SCO2119 -0.235263506 0.256213236 WT45h
SCO2120 -0.658888996 1.69e-07 WT45h
SCO2121 -0.384410405 0.000118009 WT45h
SCO2122 0.012758082 0.926752833 WT45h
SCO2123 0.051027409 0.617138382 WT45h
SCO2124 -0.198797449 0.035851359 WT45h
SCO2125 -0.589655456 2.14e-06 WT45h
SCO2126 -0.203381188 0.016351023 WT45h
SCO2127 0.031579045 0.804256438 WT45h
SCO2128 -0.667707775 4.23e-08 WT45h
SCO2129 -0.565928752 9.41e-09 WT45h
SCO2130 0.215987753 0.291037395 WT45h
SCO2131 0.285583009 0.027054446 WT45h
SCO2132 -0.352253466 0.000279804 WT45h
SCO2133 3.126341505 3.06e-112 WT45h
SCO2134 0.181565916 0.096033588 WT45h
SCO2135 -0.06484394 0.582915581 WT45h
SCO2136 -1.126079502 9.1e-25 WT45h
SCO2137 -0.473717021 1.02e-08 WT45h
SCO2138 -0.36913895 0.000912439 WT45h
SCO2139 1.541371508 8.62e-17 WT45h
SCO2140 -0.229750362 0.078933683 WT45h
SCO2141 -0.411503289 0.001170534 WT45h
SCO2142 -0.596125185 0.000305368 WT45h
SCO2143 -0.594958492 0.064261336 WT45h
SCO2144 -0.224444616 0.572679155 WT45h
SCO2145 0.186505917 0.495879634 WT45h
SCO2146 0.319590387 0.182479875 WT45h
SCO2147 -0.608280164 5.51e-14 WT45h
SCO2148 0.17414472 0.02637271 WT45h
SCO2149 0.116102678 0.144105481 WT45h
SCO2150 0.16167638 0.046966235 WT45h
SCO2151 0.217691234 0.001439096 WT45h
SCO2152 0.323502005 0.000550699 WT45h
SCO2153 2.997195919 5.35e-252 WT45h
SCO2154 0.024574069 0.795963544 WT45h
SCO2155 0.023129101 0.764089152 WT45h
SCO2156 0.126028557 0.121624786 WT45h
SCO2157 0.51950413 2.08e-09 WT45h
SCO2158 -0.148241799 0.172888179 WT45h
SCO2159 1.350384192 1.82e-23 WT45h
SCO2160 -0.133872075 0.482350652 WT45h
SCO2161 0.193243019 0.103741268 WT45h
SCO2162 -2.781145709 3.72e-196 WT45h
SCO2164 -1.963484886 6.22e-12 WT45h
SCO2165 -0.189788283 0.098211962 WT45h
SCO2166 0.077629807 0.464079632 WT45h
SCO2167 0.350314932 0.000213869 WT45h
SCO2168 0.083025297 0.313161806 WT45h
SCO2169 -0.071867605 0.440083492 WT45h
SCO2170 -0.382362285 2.27e-05 WT45h
SCO2171 1.620492218 7.76e-103 WT45h
SCO2172 -0.227368083 0.083005328 WT45h
SCO2173 2.173404199 1.28e-54 WT45h
SCO2174 2.28547799 7.73e-48 WT45h
SCO2175 -0.634417284 1.57e-12 WT45h
SCO2176 1.795934031 9.14e-21 WT45h
SCO2177 -0.539689896 0.013684849 WT45h
SCO2178 -0.84260475 1.12e-07 WT45h
SCO2179 0.043884639 0.59550275 WT45h
SCO2180 -0.273823267 1.93e-05 WT45h
SCO2181 -0.351037866 0.000115441 WT45h
SCO2182 0.588651796 1.56e-11 WT45h
SCO2183 0.315389301 0.002248763 WT45h
SCO2184 -0.359687101 0.011860152 WT45h
SCO2185 -0.401226201 0.286684577 WT45h
SCO2186 1.996795684 1.55e-40 WT45h
SCO2187 3.713663036 3.82e-147 WT45h
SCO2188 -1.220721574 5.62e-17 WT45h
SCO2189 -0.781907155 0.000432353 WT45h
SCO2190 1.025570032 1.17e-13 WT45h
SCO2191 0.73174792 5.53e-11 WT45h
SCO2192 -0.093161902 0.285591318 WT45h
SCO2193 0.366900698 1.22e-05 WT45h
SCO2194 -0.016297993 0.894021109 WT45h
SCO2195 1.817073136 1.14e-65 WT45h
SCO2196 0.658944007 2.64e-16 WT45h
SCO2197 -0.253019432 0.017959094 WT45h
SCO2198 0.257657278 0.225275661 WT45h
SCO2199 0.228778887 0.304631219 WT45h
SCO2200 0.108869137 0.579539541 WT45h
SCO2201 0.498093453 0.006418384 WT45h
SCO2202 0.375615072 0.002328151 WT45h
SCO2203 1.12056175 1.07e-06 WT45h
SCO2204 0.725541846 3.73e-11 WT45h
SCO2205 2.412142132 1.61e-47 WT45h
SCO2206 -0.331072908 0.006360532 WT45h
SCO2207 -2.771150109 7.71e-190 WT45h
SCO2208 -3.233922556 3.08e-171 WT45h
SCO2209 -3.153446705 5.1e-96 WT45h
SCO2210 2.706412553 1.45e-06 WT45h
SCO2211 2.603675916 5.18e-06 WT45h
SCO2212 0.367195811 0.037639793 WT45h
SCO2213 -0.005189137 0.982252293 WT45h
SCO2214 -0.532015483 0.00299354 WT45h
SCO2215 -0.485485394 0.008772592 WT45h
SCO2216 -1.054072118 1.82e-12 WT45h
SCO2217 -3.928376718 0 WT45h
SCO2218 -3.449384464 1.64e-162 WT45h
SCO2219 -0.514326421 1.97e-06 WT45h
SCO2220 -0.429188655 3.98e-07 WT45h
SCO2221 -0.375013832 0.033447917 WT45h
SCO2222 -0.700506872 0.009933248 WT45h
SCO2223 -0.001435732 0.993859424 WT45h
SCO2224 -0.702123546 1.07e-05 WT45h
SCO2225 -0.995445238 2.81e-17 WT45h
SCO2226 -1.482841383 3.7e-27 WT45h
SCO2227 -1.274943276 4.35e-07 WT45h
SCO2228 -1.835641128 3.64e-59 WT45h
SCO2229 -1.905597645 9.66e-33 WT45h
SCO2230 -2.234328828 8.54e-72 WT45h
SCO2231 -2.578722456 1.84e-124 WT45h
SCO2232 -0.618801346 8.93e-14 WT45h
SCO2233 -0.065272404 0.522059587 WT45h
SCO2234 0.681680414 8.09e-24 WT45h
SCO2235 1.373995064 6.46e-36 WT45h
SCO2236 1.485434291 1.5e-25 WT45h
SCO2237 1.107227089 1.6e-21 WT45h
SCO2238 0.430296867 1.04e-07 WT45h
SCO2239 -1.179329009 6.64e-23 WT45h
SCO2240 -0.71409221 4.53e-10 WT45h
SCO2241 1.019085961 1.14e-24 WT45h
SCO2242 0.762921337 9.85e-06 WT45h
SCO2243 -0.109280573 0.364296261 WT45h
SCO2244 -0.954871575 3.4e-25 WT45h
SCO2245 -0.684938681 0.000102074 WT45h
SCO2246 -1.049958196 6.77e-18 WT45h
SCO2247 -0.899769742 0.119498277 WT45h
SCO2248 -0.677973116 0.124071178 WT45h
SCO2249 -0.936282916 3.09e-05 WT45h
SCO2250 -1.338558043 5.47e-45 WT45h
SCO2251 -1.206125967 7.23e-39 WT45h
SCO2252 -1.057600502 6.84e-13 WT45h
SCO2253 -1.083181573 2.28e-22 WT45h
SCO2254 0.192654054 0.554790937 WT45h
SCO2255 -0.12424093 0.256216169 WT45h
SCO2256 0.826888806 7.68e-09 WT45h
SCO2257 -0.229279694 0.578723573 WT45h
SCO2258 -0.128537996 0.74488625 WT45h
SCO2259 -0.127069104 0.456897896 WT45h
SCO2260 -0.753552208 9.78e-10 WT45h
SCO2261 -0.153435704 0.437955161 WT45h
SCO2262 -0.244521692 0.033079126 WT45h
SCO2263 -0.748636435 6.97e-08 WT45h
SCO2264 0.46932259 0.001376965 WT45h
SCO2265 1.142154592 2.38e-12 WT45h
SCO2266 -0.621198479 5.63e-09 WT45h
SCO2267 1.701422775 5.03e-53 WT45h
SCO2268 0.936792623 4.01e-15 WT45h
SCO2269 1.297621651 1.24e-16 WT45h
SCO2270 4.807368664 3.26e-109 WT45h
SCO2271 4.45241064 1.5e-78 WT45h
SCO2272 3.912542448 4.58e-69 WT45h
SCO2273 2.214127992 2.58e-20 WT45h
SCO2274 2.1013063 1.85e-25 WT45h
SCO2275 0.94229477 1.54e-05 WT45h
SCO2276 0.778516823 0.000963068 WT45h
SCO2277 0.834806309 0.000376818 WT45h
SCO2278 -0.482885777 7.17e-07 WT45h
SCO2279 -0.401904692 2.11e-06 WT45h
SCO2280 -0.094321326 0.595518437 WT45h
SCO2281 -0.573227581 0.000212236 WT45h
SCO2282 -0.333896946 0.008443572 WT45h
SCO2283 0.069425222 0.702164667 WT45h
SCO2284 0.450296135 0.000560704 WT45h
SCO2285 0.488184504 0.00774898 WT45h
SCO2286 -0.142541416 0.642903378 WT45h
SCO2287 1.320279287 1.56e-35 WT45h
SCO2288 5.565562899 5.25e-281 WT45h
SCO2289 6.769762665 7.16e-82 WT45h
SCO2290 2.302610334 8.68e-40 WT45h
SCO2291 -0.068277837 0.78592338 WT45h
SCO2292 -0.163325615 0.59958466 WT45h
SCOs01 0.279248341 0.015484734 WT45h
SCO2293 0.018289978 0.973247335 WT45h
SCO2294 -0.254336758 0.50851141 WT45h
SCO2295 0.677117098 0.008328474 WT45h
SCO2296 0.37718593 0.397433689 WT45h
SCO2297 -0.229396794 0.122037421 WT45h
SCO2298 0.004426061 0.981340508 WT45h
SCO2299 -0.680017198 6.5e-14 WT45h
SCO2300 -0.739174746 2.75e-19 WT45h
SCO2301 -0.495334907 1.58e-10 WT45h
SCO2302 -2.972857825 1.78e-285 WT45h
SCO2303 -1.529325061 3.79e-64 WT45h
SCO2304 -0.555090516 0.000213122 WT45h
SCO2305 -0.606408062 0.002065969 WT45h
SCO2306 -0.496144051 0.086346796 WT45h
SCO2307 0.104559117 0.642366022 WT45h
SCO2308 -0.188124622 0.177620145 WT45h
SCO2309 0.033300087 0.83744373 WT45h
SCO2310 0.207711961 0.418250794 WT45h
SCO2311 1.139699888 2.42e-39 WT45h
SCO2312 0.443978141 2.69e-05 WT45h
SCO2313 -0.265348485 0.035058673 WT45h
SCO2314 -0.997908456 3.73e-36 WT45h
SCO2315 -0.672433224 0.002083758 WT45h
SCO2316 -0.967485113 3.68e-17 WT45h
SCO2317 -0.890050791 8.27e-11 WT45h
SCO2318 -0.813621011 4.97e-15 WT45h
SCO2319 -0.308431342 0.047472322 WT45h
SCO2320 -0.727609408 3.75e-08 WT45h
SCO2321 -1.036526461 1.78e-50 WT45h
SCO2322 -1.079338023 1.52e-20 WT45h
SCO2323 -1.247654328 5.91e-16 WT45h
SCO2324 -1.140105517 4.61e-19 WT45h
SCO2325 -0.912552492 1.77e-06 WT45h
SCO2326 1.520650364 1.19e-07 WT45h
SCO2327 0.507753384 0.243560762 WT45h
SCO2328 0.516686006 0.010306739 WT45h
SCO2329 -0.273275645 0.144149992 WT45h
SCO2330 0.640851384 4.94e-06 WT45h
SCO2331 0.320479305 0.057833325 WT45h
SCO2332 0.541375122 0.048619788 WT45h
SCO2333 0.072291631 0.89700329 WT45h
SCO2334 -0.395542974 0.05795156 WT45h
SCO2335 0.0220401 0.820387671 WT45h
SCO2336 1.23817234 0.001082008 WT45h
SCO2337 0.006049584 0.973221646 WT45h
SCO2338 -0.731156805 1.58e-20 WT45h
SCO2339 -1.269818221 4.47e-53 WT45h
SCO2340 0.194343729 0.118246053 WT45h
SCO2341 0.068788202 0.601449929 WT45h
SCO2342 0.565176934 0.003296774 WT45h
SCO2343 -0.140579562 0.508542198 WT45h
SCO2344 2.605455414 9.61e-59 WT45h
SCO2345 -1.235355827 6.46e-36 WT45h
SCO2346 -0.44352911 0.038555468 WT45h
SCO2347 -0.563199234 0.012651793 WT45h
SCO2348 0.035503172 0.951281078 WT45h
SCO2349 -0.651167357 7.77e-14 WT45h
SCO2350 1.135136887 2.8e-09 WT45h
SCO2351 0.086614133 0.507038135 WT45h
SCO2352 0.980603603 4.84e-12 WT45h
SCO2353 0.738653564 1.29e-12 WT45h
SCO2354 1.517317267 2.39e-08 WT45h
SCOt10 1.135216495 0.058210397 WT45h
SCO2355 0.430649542 0.254771722 WT45h
SCO2356 0.315775318 0.000614804 WT45h
SCO2357 -0.578798048 3.55e-09 WT45h
SCO2358 -0.590884097 2.04e-08 WT45h
SCO2359 0.673767732 3.55e-09 WT45h
SCO2360 1.002402534 3.72e-06 WT45h
SCO2361 0.567711447 0.001137229 WT45h
SCO2362 0.354327168 0.003024327 WT45h
SCO2363 0.690897908 1.79e-07 WT45h
SCO2364 0.944934941 1.73e-19 WT45h
SCO2365 0.638770396 6.32e-06 WT45h
SCO2366 -0.527229074 2.96e-10 WT45h
SCO2367 -0.200490447 0.04059754 WT45h
SCO2368 -0.268762415 0.003453663 WT45h
SCO2369 -0.136962436 0.138836082 WT45h
SCO2370 -0.01868029 0.788567468 WT45h
SCO2371 0.450428613 1.33e-07 WT45h
SCO2372 0.228710655 0.080610259 WT45h
SCO2373 -0.975067404 1.42e-11 WT45h
SCO2374 -0.212416005 0.252408529 WT45h
SCO2375 -0.538216758 4.05e-06 WT45h
SCO2376 -0.034827804 0.796769574 WT45h
SCO2377 -0.503951056 5.32e-05 WT45h
SCO2378 -0.263598877 0.109174926 WT45h
SCO2379 -1.353905825 3.42e-12 WT45h
SCO2380 -0.720206799 4.48e-09 WT45h
SCO2381 -0.113086168 0.329730107 WT45h
SCO2382 -0.501909993 6.2e-05 WT45h
SCO2383 -0.827194573 2.87e-05 WT45h
SCO2384 -0.12996818 0.27281991 WT45h
SCO2385 -0.312484256 0.018668527 WT45h
SCO2386 -0.859370457 1.53e-16 WT45h
SCO2387 0.474130691 3.17e-10 WT45h
SCO2388 0.415163329 1.86e-07 WT45h
SCO2389 0.067939456 0.417308809 WT45h
SCO2390 0.397114221 5.76e-07 WT45h
SCO2391 0.999541381 1.73e-28 WT45h
SCO2392 -0.834596403 9.96e-12 WT45h
SCO2393 0.014884077 0.925350483 WT45h
SCO2394 -0.441839116 0.000104368 WT45h
SCO2395 -0.838325331 1.81e-15 WT45h
SCO2396 0.176404125 0.160736312 WT45h
SCO2397 2.357332015 6.38e-76 WT45h
SCO2398 0.567198941 0.026994114 WT45h
SCO2399 -0.461251822 0.014045142 WT45h
SCO2400 -0.706977539 5.31e-06 WT45h
SCO2401 0.40483156 0.031874541 WT45h
SCO2402 0.151712255 0.596116778 WT45h
SCO2403 0.58597139 0.053183393 WT45h
SCO2404 -0.594653985 1.44e-05 WT45h
SCO2405 -0.770872491 3.59e-12 WT45h
SCO2406 -0.573776589 4.39e-06 WT45h
SCO2407 -1.191717933 5.05e-16 WT45h
SCO2408 -3.700926971 3.43e-191 WT45h
SCO2409 -4.062529759 9.82e-172 WT45h
SCO2410 -1.130933058 0.000251713 WT45h
SCO2411 -0.209012163 0.654570161 WT45h
SCO2412 -0.467941033 0.300390678 WT45h
SCO2413 -0.805142575 0.158133529 WT45h
SCO2414 -0.12528547 0.778093996 WT45h
SCO2415 0.023290757 0.958364136 WT45h
SCO2416 -0.837356333 0.086064378 WT45h
SCO2417 -0.547966558 0.25881084 WT45h
SCO2418 -0.488405517 0.31382578 WT45h
SCO2419 -0.090718402 0.8292186 WT45h
SCO2420 0.229367408 0.568007256 WT45h
SCO2421 -0.316666116 0.400475034 WT45h
SCO2422 0.008956208 0.983811841 WT45h
SCO2423 0.456162696 0.22250741 WT45h
SCO2424 0.024257469 0.950275654 WT45h
SCO2425 -0.03229242 0.940058549 WT45h
SCO2426 -0.663733171 0.003537201 WT45h
SCO2427 -0.828376206 0.001036062 WT45h
SCO2428 -0.890214338 0.013884504 WT45h
SCO2429 -1.448871763 0.001414467 WT45h
SCO2430 -0.274965471 0.00313331 WT45h
SCO2431 0.002519711 0.993639641 WT45h
SCO2432 -0.095433136 0.709406748 WT45h
SCO2433 0.293900433 0.41179174 WT45h
SCO2434 0.344646154 0.466714931 WT45h
SCO2435 -1.035785612 2.11e-18 WT45h
SCO2436 -0.713083412 3.81e-09 WT45h
SCO2437 -0.793036408 4.69e-10 WT45h
SCO2438 -0.777521462 5.33e-13 WT45h
SCO2439 0.13874158 0.260532362 WT45h
SCO2440 -0.306808889 0.026713761 WT45h
SCO2441 -0.782876574 6.84e-06 WT45h
SCO2442 -0.36416064 0.005091847 WT45h
SCO2443 0.003997 0.997135682 WT45h
SCO2444 0.314504401 0.037067252 WT45h
SCO2445 0.306415345 0.170645206 WT45h
SCO2446 -1.285739428 2.35e-35 WT45h
SCO2447 -0.795562567 5.57e-25 WT45h
SCO2448 -0.607875624 8.08e-15 WT45h
SCO2449 -0.925588925 5.51e-13 WT45h
SCO2450 -1.064579668 4.49e-23 WT45h
SCO2451 7.729446842 0 WT45h
SCO2452 7.355419653 3.63e-157 WT45h
SCO2453 5.474430919 5.48e-26 WT45h
SCO2454 0.844444645 2.06e-06 WT45h
SCO2455 -1.720817972 1.46e-27 WT45h
SCO2456 -1.523994126 3.11e-17 WT45h
SCO2457 -1.628802283 3.39e-17 WT45h
SCO2458 -1.804064544 1.25e-29 WT45h
SCO2459 -0.068734192 0.784810832 WT45h
SCO2460 -0.089874704 0.671203093 WT45h
SCOt11 -0.303652916 0.472945789 WT45h
SCOt12 1.916357553 9.34e-06 WT45h
SCOt13 1.954711586 6.51e-08 WT45h
SCO2461 2.515827992 7.24e-137 WT45h
SCO2462 0.874329013 2.65e-23 WT45h
SCO2463 -0.302342354 0.006068474 WT45h
SCO2464 -0.2684165 0.006564219 WT45h
SCO2465 -0.044744169 0.794134092 WT45h
SCO2466 -0.936236815 0.000601988 WT45h
SCO2467 -1.002774181 1.66e-05 WT45h
SCO2468 -0.246242023 0.008567134 WT45h
SCO2469 0.1071537 0.432972024 WT45h
SCO2470 1.025124325 9.74e-12 WT45h
SCO2471 5.895452342 4.39e-12 WT45h
SCO2472 -0.386945081 0.210105371 WT45h
SCO2473 5.948846252 3.09e-43 WT45h
SCO2474 2.945812681 9.02e-10 WT45h
SCO2475 -0.569979486 1.65e-07 WT45h
SCO2476 -0.89619546 3.06e-05 WT45h
SCO2477 -2.234983094 1.17e-11 WT45h
SCO2478 -3.821231084 1.3e-18 WT45h
SCO2479 8.728845 2.56e-91 WT45h
SCO2480 4.356604747 2.56e-107 WT45h
SCO2481 1.048450053 0.000232507 WT45h
SCO2482 1.042376521 0.00036009 WT45h
SCO2483 -0.592243155 0.000312577 WT45h
SCO2484 -0.633984236 2.92e-05 WT45h
SCO2485 -0.979343683 7.27e-05 WT45h
SCO2486 7.294407688 2.25e-40 WT45h
SCO2487 7.05015279 8.61e-18 WT45h
SCO2488 7.625000549 1.47e-18 WT45h
SCO2489 3.458100919 5.64e-57 WT45h
SCO2490 0.853695057 0.000204194 WT45h
SCO2491 0.076703938 0.657175254 WT45h
SCO2492 -1.769023604 6.03e-97 WT45h
SCO2493 -1.270615132 6.65e-28 WT45h
SCO2494 1.682587003 5.7e-29 WT45h
SCO2495 -3.841326672 0 WT45h
SCO2496 -3.241514935 1.04e-201 WT45h
SCO2497 -1.4375672 5.41e-52 WT45h
SCO2498 2.506727414 2.6e-27 WT45h
SCO2499 5.302749542 2.33e-231 WT45h
SCO2500 5.483992835 0 WT45h
SCO2501 0.84999621 1.44e-11 WT45h
SCO2502 1.053142698 0.048773718 WT45h
SCO2503 0.438420889 0.039521088 WT45h
SCO2504 -0.268228195 0.013756684 WT45h
SCO2505 5.163197053 2.05e-28 WT45h
SCO2506 3.94725607 2.83e-22 WT45h
SCO2507 3.812509631 7.58e-21 WT45h
SCO2508 0.696376804 0.000157439 WT45h
SCO2509 -0.374470131 0.000127059 WT45h
SCO2510 -0.543056718 9.08e-07 WT45h
SCO2511 0.84799021 0.082325683 WT45h
SCO2512 0.823725262 0.104479417 WT45h
SCO2513 -0.09286601 0.686761686 WT45h
SCO2514 -0.434908739 0.006187507 WT45h
SCO2515 -0.769463938 2.04e-08 WT45h
SCO2516 -1.214754319 3.9e-10 WT45h
SCO2517 -0.605244426 0.000108706 WT45h
SCO2518 -0.508389226 0.001353464 WT45h
SCO2519 -0.266692884 0.267563151 WT45h
SCO2520 -0.342545603 0.009283049 WT45h
SCO2521 -0.38427879 0.00010023 WT45h
SCO2522 -0.312728774 0.000325914 WT45h
SCO2523 -0.137911085 0.068205609 WT45h
SCO2524 -0.048640187 0.595697213 WT45h
SCO2525 -0.114294491 0.102803067 WT45h
SCO2526 -0.011155309 0.960207142 WT45h
SCO2527 -0.234986903 0.228658851 WT45h
SCO2528 -0.209931271 0.071891963 WT45h
SCO2529 -0.482502367 3.59e-05 WT45h
SCO2530 -0.369663882 0.009411955 WT45h
SCO2531 -0.491333629 1.01e-06 WT45h
SCO2532 -0.565223654 8.23e-08 WT45h
SCO2533 -0.605307842 6.08e-07 WT45h
SCO2534 -0.647400956 8.16e-10 WT45h
SCO2535 -0.551058237 0.002287676 WT45h
SCO2536 -0.802906875 0.00012552 WT45h
SCO2537 -0.049382928 0.787431324 WT45h
SCO2538 -0.439572695 6.56e-05 WT45h
SCO2539 -0.452125233 3.02e-09 WT45h
SCO2540 0.553056604 3.78e-10 WT45h
SCO2541 -0.428461292 0.261740095 WT45h
SCO2542 0.171460802 0.721977241 WT45h
SCO2543 0.391367772 0.456028331 WT45h
SCO2544 -0.144047561 0.296494357 WT45h
SCO2545 1.079563518 8.3e-08 WT45h
SCO2546 0.310633098 0.022446847 WT45h
SCO2547 -0.570933173 2.41e-10 WT45h
SCO2548 -0.738677726 1.7e-11 WT45h
SCO2549 -1.403911966 1.18e-73 WT45h
SCO2550 -1.035583655 2.25e-16 WT45h
SCO2551 0.447595848 0.070174566 WT45h
SCO2552 -0.100587312 0.443687147 WT45h
SCO2553 -0.190822726 0.02111398 WT45h
SCO2554 -0.327753097 2.13e-06 WT45h
SCO2555 0.06854173 0.404566144 WT45h
SCO2556 0.203506565 0.45384224 WT45h
SCO2557 0.491641821 3.11e-06 WT45h
SCO2558 0.701000371 3.36e-09 WT45h
SCO2559 -0.691959677 2.04e-10 WT45h
SCO2560 -0.764204518 5.97e-14 WT45h
SCO2561 0.651208471 2.38e-09 WT45h
SCO2562 -0.327755453 9.21e-06 WT45h
SCO2563 -0.188556063 0.030677411 WT45h
SCO2564 -0.397087985 7.38e-05 WT45h
SCO2565 -0.542090415 0.040158103 WT45h
SCO2566 1.79134067 1.45e-13 WT45h
SCO2567 -0.308992615 0.412680764 WT45h
SCO2568 -0.393075287 0.064422263 WT45h
SCO2569 0.007434363 0.956149619 WT45h
SCO2570 0.068355349 0.495774052 WT45h
SCO2571 -1.005225639 1.62e-26 WT45h
SCO2572 -2.075463518 6.7e-56 WT45h
SCO2573 -3.538372907 0 WT45h
SCOt14 -1.809876084 0.033819032 WT45h
SCO2574 -1.07214067 1.47e-05 WT45h
SCO2575 -1.571553165 1.85e-44 WT45h
SCOt15 1.043246034 0.08970978 WT45h
SCO2576 -0.064444676 0.518154164 WT45h
SCO2577 0.226879292 0.036377828 WT45h
SCO2578 -0.641331043 2.51e-13 WT45h
SCO2579 -0.626050036 6.15e-13 WT45h
SCO2580 0.181789954 0.245612256 WT45h
SCO2581 -0.927118314 2.55e-13 WT45h
SCO2582 -1.178303018 1.95e-41 WT45h
SCO2583 -0.14261986 0.220556329 WT45h
SCO2584 -0.164204958 0.078153117 WT45h
SCO2585 -0.493231231 2.62e-09 WT45h
SCO2586 -0.300117805 0.035212692 WT45h
SCO2587 -0.652758507 5.58e-08 WT45h
SCO2588 -0.168866106 0.129395407 WT45h
SCO2589 -0.150792637 0.096929714 WT45h
SCO2590 -0.882866541 5.96e-44 WT45h
SCO2591 -2.687460453 1.54e-89 WT45h
SCO2592 -1.912541756 5.33e-229 WT45h
SCO2593 -1.820257586 6.27e-107 WT45h
SCO2594 -1.368271446 2.13e-92 WT45h
SCO2595 -0.12554978 0.270476817 WT45h
SCO2596 -0.417087375 1.41e-08 WT45h
SCO2597 -0.298157426 0.000810748 WT45h
SCO2598 0.432802531 0.001514568 WT45h
SCO2599 -0.190674103 0.098652133 WT45h
SCO2600 0.136789528 0.083031252 WT45h
SCO2601 -0.365580518 0.100852979 WT45h
SCO2602 -0.514851949 8.74e-07 WT45h
SCO2603 -0.494824887 0.002527002 WT45h
SCO2604 -0.427394035 0.002164744 WT45h
SCO2605 -0.070977042 0.716464677 WT45h
SCO2606 -0.216639042 0.007817571 WT45h
SCO2607 1.153587257 4.01e-39 WT45h
SCO2608 0.768412816 4.84e-34 WT45h
SCO2609 0.715455574 9.07e-12 WT45h
SCO2610 0.860804848 2.19e-25 WT45h
SCO2611 1.638364116 1.27e-136 WT45h
SCO2612 -0.656384919 1.14e-12 WT45h
SCO2613 -0.126369318 0.321300904 WT45h
SCO2614 -0.179140152 0.022727986 WT45h
SCO2615 -0.303553658 0.000117779 WT45h
SCO2616 -0.350585223 0.000126516 WT45h
SCO2617 -0.626329557 9.94e-21 WT45h
SCO2618 -0.807599737 1.09e-12 WT45h
SCO2619 -0.775727985 3e-11 WT45h
SCO2620 -0.486683271 1.14e-14 WT45h
SCOt16 0.222872141 0.248795672 WT45h
SCOt17 -0.300132853 0.216122929 WT45h
SCO2621 0.109709997 0.331415502 WT45h
SCO2622 0.235469479 0.094623022 WT45h
SCO2623 0.015509523 0.929316955 WT45h
SCO2624 -0.731568934 2.74e-18 WT45h
SCO2625 -0.654380551 0.002376649 WT45h
SCO2626 -0.435338262 0.000183167 WT45h
SCO2627 -0.461287285 8.86e-08 WT45h
SCO2628 -0.004036422 0.987898138 WT45h
SCO2629 0.349972748 0.52402585 WT45h
SCO2630 0.512337937 0.000856787 WT45h
SCO2631 0.347603823 0.15482511 WT45h
SCO2632 0.795309903 6.44e-09 WT45h
SCO2633 6.658415066 3.07e-105 WT45h
SCO2634 -0.177826702 0.364994591 WT45h
SCO2635 0.00303972 0.981340508 WT45h
SCO2636 0.057098558 0.840883666 WT45h
SCO2637 -1.741650377 2.19e-23 WT45h
SCO2638 -1.167392936 1.62e-05 WT45h
SCO2639 -0.825696927 0.002397769 WT45h
SCO2640 -0.330124212 0.000636342 WT45h
SCO2641 -2.567278981 1.02e-115 WT45h
SCO2642 -2.881068363 5.23e-32 WT45h
SCO2643 -0.568448451 1.2e-11 WT45h
SCO2644 -0.427913579 0.011886831 WT45h
SCO2645 0.303623842 0.283935982 WT45h
SCO2646 -0.05138179 0.9057177 WT45h
SCO2647 0.273526494 0.120130629 WT45h
SCO2648 0.155313247 0.0399092 WT45h
SCO2649 2.696273219 2.11e-57 WT45h
SCO2650 2.868218289 1e-38 WT45h
SCO2651 -0.045792269 0.874221058 WT45h
SCO2652 -0.159131999 0.353062712 WT45h
SCO2653 0.61507211 0.021501181 WT45h
SCO2654 1.01797131 7.82e-12 WT45h
SCO2655 0.567486595 7.38e-09 WT45h
SCO2656 -0.696372677 2.81e-15 WT45h
SCO2657 0.099363111 0.501035281 WT45h
SCO2658 0.662186557 0.032584665 WT45h
SCO2659 1.785529657 4.04e-05 WT45h
SCO2660 0.422935808 0.221815918 WT45h
SCO2661 -0.538009891 0.002981024 WT45h
SCO2662 -0.851383016 3.71e-05 WT45h
SCO2663 -1.055579557 1.29e-30 WT45h
SCO2664 -0.943838658 3.07e-17 WT45h
SCO2665 -0.910185931 2.53e-23 WT45h
SCO2666 -0.822901596 4.23e-27 WT45h
SCO2667 -0.631088303 1.72e-10 WT45h
SCO2668 -0.621862083 2.47e-07 WT45h
SCO2669 -0.650702343 1.82e-11 WT45h
SCO2670 -0.281789157 0.027706839 WT45h
SCO2671 -0.661285612 3.45e-08 WT45h
SCO2672 -0.948010997 8.71e-10 WT45h
SCO2673 -0.882072757 1.89e-05 WT45h
SCO2674 -0.95293304 4.99e-07 WT45h
SCO2675 -0.708059374 7.03e-08 WT45h
SCO2676 -0.822936379 1.23e-18 WT45h
SCO2677 -0.68000587 2.45e-23 WT45h
SCO2678 -0.340216577 0.086280698 WT45h
SCO2679 -0.905030788 1.72e-07 WT45h
SCO2680 -0.829436671 2.06e-05 WT45h
SCO2681 -0.052574235 0.729438501 WT45h
SCO2682 0.247888578 0.021131754 WT45h
SCO2683 4.26357908 2.26e-91 WT45h
SCO2684 6.723420443 0 WT45h
