gene	logFC	FDR	add_variable
vnz_29305	0.851570620874007	0.999999936437629	del13-wt13
vnz_02425	-0.870359286887847	0.999999936437629	del13-wt13
vnz_18575	0.854643654636106	0.999999936437629	del13-wt13
vnz_29540	0.790270041365722	0.999999936437629	del13-wt13
vnz_20965	-0.868744230419179	0.999999936437629	del13-wt13
vnz_04585	0.823692222549666	0.999999936437629	del13-wt13
vnz_15435	-0.895586572517805	0.999999936437629	del13-wt13
vnz_34475	-0.879489019775945	0.999999936437629	del13-wt13
vnz_03885	0.840767580659225	0.999999936437629	del13-wt13
vnz_10400	0.878422221136785	0.999999936437629	del13-wt13
vnz_32825	-0.912482129113758	0.999999936437629	del13-wt13
vnz_02645	-0.839476538251561	0.999999936437629	del13-wt13
vnz_00325	0.775935484295848	0.999999936437629	del13-wt13
vnz_24690	0.879079052816678	0.999999936437629	del13-wt13
vnz_16460	0.878840732666777	0.999999936437629	del13-wt13
vnz_35630	-0.818161241014884	0.999999936437629	del13-wt13
vnz_10690	0.870298706105814	0.999999936437629	del13-wt13
vnz_32220	0.786233235980027	0.999999936437629	del13-wt13
vnz_17295	0.872627664190664	0.999999936437629	del13-wt13
vnz_06095	0.782329834174954	0.999999936437629	del13-wt13
vnz_02385	0.824331565264728	0.999999936437629	del13-wt13
vnz_24585	-0.885595842689182	0.999999936437629	del13-wt13
vnz_27700	0.840984196308925	0.999999936437629	del13-wt13
vnz_27955	0.803748586268106	0.999999936437629	del13-wt13
vnz_17820	0.863639383061411	0.999999936437629	del13-wt13
vnz_35390	-0.777188070678003	0.999999936437629	del13-wt13
vnz_06430	0.83211462586023	0.999999936437629	del13-wt13
vnz_04380	-0.915219414601508	0.999999936437629	del13-wt13
vnz_13925	-0.808674878771117	0.999999936437629	del13-wt13
vnz_28655	0.800892082362109	0.999999936437629	del13-wt13
vnz_26415	-0.81851028979224	0.999999936437629	del13-wt13
vnz_28215	0.761571853433051	0.999999936437629	del13-wt13
vnz_26905	-0.757323878627506	0.999999936437629	del13-wt13
vnz_06775	0.946203660553362	0.999999936437629	del13-wt13
vnz_24090	0.842263258641522	0.999999936437629	del13-wt13
vnz_03510	-0.82836407808308	0.999999936437629	del13-wt13
vnz_25160	-0.868651544728652	0.999999936437629	del13-wt13
vnz_13560	0.8006483664251	0.999999936437629	del13-wt13
vnz_36540	-0.868739467112363	0.999999936437629	del13-wt13
vnz_02510	0.801123889141688	0.999999936437629	del13-wt13
vnz_19845	0.790447134154132	0.999999936437629	del13-wt13
vnz_10495	-0.837273365867405	0.999999936437629	del13-wt13
vnz_33425	0.754746378382687	0.999999936437629	del13-wt13
vnz_12340	-0.832031825274355	0.999999936437629	del13-wt13
vnz_08325	0.824685686324385	0.999999936437629	del13-wt13
vnz_24175	0.767503003888924	0.999999936437629	del13-wt13
vnz_34165	-0.829412709399817	0.999999936437629	del13-wt13
vnz_04930	-0.842207971633673	0.999999936437629	del13-wt13
vnz_17980	0.877360051052224	0.999999936437629	del13-wt13
vnz_00390	-0.857771807002059	0.999999936437629	del13-wt13
vnz_26960	0.853640549472118	0.999999936437629	del13-wt13
vnz_01515	-0.873644823766499	0.999999936437629	del13-wt13
vnz_22965	-0.761747209474641	0.999999936437629	del13-wt13
vnz_00630	-0.842669879361234	0.999999936437629	del13-wt13
vnz_30490	-0.74439353641918	0.999999936437629	del13-wt13
vnz_01900	-0.901284432562805	0.999999936437629	del13-wt13
vnz_18685	0.761983725357576	0.999999936437629	del13-wt13
vnz_30895	0.745705045304388	0.999999936437629	del13-wt13
vnz_11900	0.870282023543236	0.999999936437629	del13-wt13
vnz_02480	-0.830974624265864	0.999999936437629	del13-wt13
vnz_30485	0.807602456457225	0.999999936437629	del13-wt13
vnz_09950	0.91003544501868	0.999999936437629	del13-wt13
vnz_26955	0.751305433316646	0.999999936437629	del13-wt13
vnz_07915	0.87702547621051	0.999999936437629	del13-wt13
vnz_32495	-0.796830838677217	0.999999936437629	del13-wt13
vnz_26110	-0.789428726486582	0.999999936437629	del13-wt13
vnz_31900	-0.789522259292861	0.999999936437629	del13-wt13
vnz_11945	0.855933149628236	0.999999936437629	del13-wt13
vnz_08160	0.759877192586482	0.999999936437629	del13-wt13
vnz_30820	-0.756595235446012	0.999999936437629	del13-wt13
vnz_01855	0.744208819228058	0.999999936437629	del13-wt13
vnz_10675	0.850421995363691	0.999999936437629	del13-wt13
vnz_11105	-0.831199423063752	0.999999936437629	del13-wt13
vnz_18900	-0.828100010507084	0.999999936437629	del13-wt13
vnz_26370	-0.819369874883538	0.999999936437629	del13-wt13
vnz_26060	0.87678504452784	0.999999936437629	del13-wt13
vnz_35330	-0.855101187329605	0.999999936437629	del13-wt13
vnz_00030	0.865287018891245	0.999999936437629	del13-wt13
vnz_12750	0.794047506630673	0.999999936437629	del13-wt13
vnz_16310	0.816601248684153	0.999999936437629	del13-wt13
vnz_13010	0.796601419336016	0.999999936437629	del13-wt13
vnz_15160	0.876288266590644	0.999999936437629	del13-wt13
vnz_04620	-0.767714284128459	0.999999936437629	del13-wt13
vnz_32950	-0.830276481101948	0.999999936437629	del13-wt13
vnz_01345	0.751854601428643	0.999999936437629	del13-wt13
vnz_17780	0.834149976912636	0.999999936437629	del13-wt13
vnz_01210	0.83515002397491	0.999999936437629	del13-wt13
vnz_00110	-0.863020076555722	0.999999936437629	del13-wt13
vnz_00305	-0.736478476775386	0.999999936437629	del13-wt13
vnz_29375	-0.774848099586488	0.999999936437629	del13-wt13
vnz_13280	-0.918569684203944	0.999999936437629	del13-wt13
vnz_08175	-0.851253661111976	0.999999936437629	del13-wt13
vnz_29475	-0.797606100952985	0.999999936437629	del13-wt13
vnz_32445	-0.809115687257965	0.999999936437629	del13-wt13
vnz_01420	0.82790945109176	0.999999936437629	del13-wt13
vnz_05040	-0.793874919353549	0.999999936437629	del13-wt13
vnz_03640	0.72678482584062	0.999999936437629	del13-wt13
vnz_34865	-0.804928922786153	0.999999936437629	del13-wt13
vnz_01320	0.735662310228387	0.999999936437629	del13-wt13
vnz_25125	0.805939739596121	0.999999936437629	del13-wt13
vnz_03745	-0.752519566240972	0.999999936437629	del13-wt13
vnz_09015	-0.749611567237532	0.999999936437629	del13-wt13
vnz_34725	-0.811850550711779	0.999999936437629	del13-wt13
vnz_00980	0.767449701113243	0.999999936437629	del13-wt13
vnz_08140	0.735935736050806	0.999999936437629	del13-wt13
vnz_10780	-0.836839391894688	0.999999936437629	del13-wt13
vnz_04865	0.733952960137398	0.999999936437629	del13-wt13
vnz_36745	0.739403403336766	0.999999936437629	del13-wt13
vnz_21985	-0.919446726999828	0.999999936437629	del13-wt13
vnz_34250	-0.808159419146144	0.999999936437629	del13-wt13
vnz_24910	0.818685491081218	0.999999936437629	del13-wt13
vnz_08960	-0.882537568480595	0.999999936437629	del13-wt13
vnz_36230	0.817979195558046	0.999999936437629	del13-wt13
vnz_05630	-0.803955591359358	0.999999936437629	del13-wt13
vnz_07495	-0.808843249081163	0.999999936437629	del13-wt13
vnz_10800	0.837816907882766	0.999999936437629	del13-wt13
vnz_02400	-0.78379524369638	0.999999936437629	del13-wt13
vnz_29325	0.751752824870907	0.999999936437629	del13-wt13
vnz_33785	0.80101341989533	0.999999936437629	del13-wt13
vnz_35440	-0.801745776106707	0.999999936437629	del13-wt13
vnz_00705	0.740363132180585	0.999999936437629	del13-wt13
vnz_24295	0.8124522975843	0.999999936437629	del13-wt13
vnz_03625	0.778878066042751	0.999999936437629	del13-wt13
vnz_12350	-0.813727061358383	0.999999936437629	del13-wt13
vnz_05600	0.773659415366614	0.999999936437629	del13-wt13
vnz_02785	-0.828363261881354	0.999999936437629	del13-wt13
vnz_06905	0.836554373809629	0.999999936437629	del13-wt13
vnz_03660	-0.854942639599937	0.999999936437629	del13-wt13
vnz_03450	-0.811069691188326	0.999999936437629	del13-wt13
vnz_08575	0.836623561215958	0.999999936437629	del13-wt13
vnz_21110	0.745687782081044	0.999999936437629	del13-wt13
vnz_03435	0.791623586653594	0.999999936437629	del13-wt13
vnz_26080	-0.780412266867611	0.999999936437629	del13-wt13
vnz_08585	-0.867711123994451	0.999999936437629	del13-wt13
vnz_35120	-0.852697172219042	0.999999936437629	del13-wt13
vnz_23815	0.849279395883842	0.999999936437629	del13-wt13
vnz_21645	-0.790648232437241	0.999999936437629	del13-wt13
vnz_01570	-0.774252239424889	0.999999936437629	del13-wt13
vnz_25925	0.776336620007834	0.999999936437629	del13-wt13
vnz_29270	0.765912893944939	0.999999936437629	del13-wt13
vnz_32980	-0.841683457515196	0.999999936437629	del13-wt13
vnz_22770	-0.773609364846146	0.999999936437629	del13-wt13
vnz_17020	-0.822649006138913	0.999999936437629	del13-wt13
vnz_17280	-0.867502960916009	0.999999936437629	del13-wt13
vnz_04915	0.768757029282841	0.999999936437629	del13-wt13
vnz_00380	-0.902236789196734	0.999999936437629	del13-wt13
vnz_07540	0.825551494965227	0.999999936437629	del13-wt13
vnz_27995	0.748766809965073	0.999999936437629	del13-wt13
vnz_25950	0.767786539948389	0.999999936437629	del13-wt13
vnz_16850	-0.842589357631906	0.999999936437629	del13-wt13
vnz_30035	-0.856628553651588	0.999999936437629	del13-wt13
vnz_09565	-0.813282252588613	0.999999936437629	del13-wt13
vnz_22335	0.811340413149973	0.999999936437629	del13-wt13
vnz_12385	-0.759717420667857	0.999999936437629	del13-wt13
vnz_01810	-0.743626439326024	0.999999936437629	del13-wt13
vnz_03070	-0.760585272511404	0.999999936437629	del13-wt13
vnz_15445	-0.817103850091508	0.999999936437629	del13-wt13
vnz_29805	0.764858567695485	0.999999936437629	del13-wt13
vnz_34000	0.724360570098207	0.999999936437629	del13-wt13
vnz_26120	-0.717904860957065	0.999999936437629	del13-wt13
vnz_11495	-0.73580061949186	0.999999936437629	del13-wt13
vnz_20935	0.762582323263511	0.999999936437629	del13-wt13
vnz_25500	0.764536603754402	0.999999936437629	del13-wt13
vnz_08545	-0.847036211374128	0.999999936437629	del13-wt13
vnz_15645	0.817531420292394	0.999999936437629	del13-wt13
vnz_36030	-0.832015241176484	0.999999936437629	del13-wt13
vnz_19430	-0.844108414982854	0.999999936437629	del13-wt13
vnz_01725	-0.859769782294856	0.999999936437629	del13-wt13
vnz_09720	0.837492706434332	0.999999936437629	del13-wt13
vnz_35335	-0.691404913478416	0.999999936437629	del13-wt13
vnz_11550	0.823980897031164	0.999999936437629	del13-wt13
vnz_18235	-0.877976561762893	0.999999936437629	del13-wt13
vnz_35520	-0.809392680579462	0.999999936437629	del13-wt13
vnz_24415	0.797133603272141	0.999999936437629	del13-wt13
vnz_24020	0.872675705605276	0.999999936437629	del13-wt13
vnz_17655	-0.846212085513293	0.999999936437629	del13-wt13
vnz_12165	-0.701544947632353	0.999999936437629	del13-wt13
vnz_20720	-0.834340869966722	0.999999936437629	del13-wt13
vnz_02905	-0.778322252886241	0.999999936437629	del13-wt13
vnz_33630	-0.79729004168469	0.999999936437629	del13-wt13
vnz_14425	0.72932850190343	0.999999936437629	del13-wt13
vnz_00695	0.825395481117603	0.999999936437629	del13-wt13
vnz_17105	-0.872414050176337	0.999999936437629	del13-wt13
vnz_35315	0.770871093074089	0.999999936437629	del13-wt13
vnz_07270	0.756776687731619	0.999999936437629	del13-wt13
vnz_22555	-0.76387173071439	0.999999936437629	del13-wt13
vnz_25550	-0.789168534074895	0.999999936437629	del13-wt13
vnz_28370	0.870633057920604	0.999999936437629	del13-wt13
vnz_10120	0.860713862207201	0.999999936437629	del13-wt13
vnz_02305	-0.862745734690158	0.999999936437629	del13-wt13
vnz_32575	0.736632263226568	0.999999936437629	del13-wt13
vnz_32225	-0.799441214571806	0.999999936437629	del13-wt13
vnz_05045	-0.780406214834192	0.999999936437629	del13-wt13
vnz_13555	0.819580406509564	0.999999936437629	del13-wt13
vnz_36160	-0.764927278383574	0.999999936437629	del13-wt13
vnz_25075	-0.820580318102088	0.999999936437629	del13-wt13
vnz_19040	0.768642215250738	0.999999936437629	del13-wt13
vnz_29670	-0.826156608934723	0.999999936437629	del13-wt13
vnz_23480	0.760377536464504	0.999999936437629	del13-wt13
vnz_13775	-0.733392463858263	0.999999936437629	del13-wt13
vnz_01355	-0.830160113012178	0.999999936437629	del13-wt13
vnz_27685	0.728700866413024	0.999999936437629	del13-wt13
vnz_05390	-0.76076396301777	0.999999936437629	del13-wt13
vnz_33670	-0.767571749938885	0.999999936437629	del13-wt13
vnz_19165	-0.720784997339987	0.999999936437629	del13-wt13
vnz_26240	-0.82012585359907	0.999999936437629	del13-wt13
vnz_00040	0.682419125535481	0.999999936437629	del13-wt13
vnz_09355	-0.827024786491982	0.999999936437629	del13-wt13
vnz_05845	0.785229110436625	0.999999936437629	del13-wt13
vnz_08185	0.693527161356148	0.999999936437629	del13-wt13
vnz_05605	0.834793950061524	0.999999936437629	del13-wt13
vnz_17230	0.785366984751232	0.999999936437629	del13-wt13
vnz_12425	0.87611364830386	0.999999936437629	del13-wt13
vnz_32515	0.737985147715888	0.999999936437629	del13-wt13
vnz_24450	-0.78484575191343	0.999999936437629	del13-wt13
vnz_13975	0.750330854350469	0.999999936437629	del13-wt13
vnz_08485	-0.854641313072877	0.999999936437629	del13-wt13
vnz_13475	0.870344728134103	0.999999936437629	del13-wt13
vnz_27905	-0.716713937987682	0.999999936437629	del13-wt13
vnz_10450	0.688499496904295	0.999999936437629	del13-wt13
vnz_29740	0.852080543910185	0.999999936437629	del13-wt13
vnz_05885	-0.695510299425736	0.999999936437629	del13-wt13
vnz_12520	-0.732949626640213	0.999999936437629	del13-wt13
vnz_26040	0.842269906982941	0.999999936437629	del13-wt13
vnz_27155	-0.783835915238939	0.999999936437629	del13-wt13
vnz_33920	-0.809907797274569	0.999999936437629	del13-wt13
vnz_27590	0.746132211877114	0.999999936437629	del13-wt13
vnz_21080	0.732970443931795	0.999999936437629	del13-wt13
vnz_34895	0.78817174740796	0.999999936437629	del13-wt13
vnz_13520	-0.86963409662264	0.999999936437629	del13-wt13
vnz_15525	0.74620440870066	0.999999936437629	del13-wt13
vnz_36535	-0.833444256774161	0.999999936437629	del13-wt13
vnz_35675	-0.839049709921333	0.999999936437629	del13-wt13
vnz_32200	-0.849781003602921	0.999999936437629	del13-wt13
vnz_07795	-0.763378325122541	0.999999936437629	del13-wt13
vnz_04860	-0.855790215574652	0.999999936437629	del13-wt13
vnz_05720	-0.836566096252826	0.999999936437629	del13-wt13
vnz_30065	-0.692493481144318	0.999999936437629	del13-wt13
vnz_27660	0.716458254053829	0.999999936437629	del13-wt13
vnz_09340	-0.717738683301806	0.999999936437629	del13-wt13
vnz_01135	-0.801826835425291	0.999999936437629	del13-wt13
vnz_17190	0.801213199985213	0.999999936437629	del13-wt13
vnz_27075	0.755641345429389	0.999999936437629	del13-wt13
vnz_27860	0.660724105078236	0.999999936437629	del13-wt13
vnz_00035	0.669397997127305	0.999999936437629	del13-wt13
vnz_26310	0.770502058671087	0.999999936437629	del13-wt13
vnz_07555	0.710185776430992	0.999999936437629	del13-wt13
vnz_18220	0.847985413517719	0.999999936437629	del13-wt13
vnz_03020	-0.771902311043161	0.999999936437629	del13-wt13
vnz_23020	0.778096315089665	0.999999936437629	del13-wt13
vnz_25150	-0.836860459189429	0.999999936437629	del13-wt13
vnz_25110	0.738047153958929	0.999999936437629	del13-wt13
vnz_02450	0.66938627832843	0.999999936437629	del13-wt13
vnz_24510	-0.875784251309867	0.999999936437629	del13-wt13
vnz_09785	0.760579905581235	0.999999936437629	del13-wt13
vnz_27760	0.650698449504597	0.999999936437629	del13-wt13
vnz_13765	-0.745357660449346	0.999999936437629	del13-wt13
vnz_06105	0.729970101429409	0.999999936437629	del13-wt13
vnz_26235	-0.741822815582735	0.999999936437629	del13-wt13
vnz_06055	-0.756848441474673	0.999999936437629	del13-wt13
vnz_30380	0.671944075331815	0.999999936437629	del13-wt13
vnz_29400	-0.879000312753283	0.999999936437629	del13-wt13
vnz_15550	0.723348257490685	0.999999936437629	del13-wt13
vnz_27965	0.819485416599307	0.999999936437629	del13-wt13
vnz_15540	-0.763209042468925	0.999999936437629	del13-wt13
vnz_13980	0.749144544844371	0.999999936437629	del13-wt13
vnz_16530	0.772127130353283	0.999999936437629	del13-wt13
vnz_15180	-0.718151755569257	0.999999936437629	del13-wt13
vnz_10470	0.706973804117116	0.999999936437629	del13-wt13
vnz_23675	-0.847157900807087	0.999999936437629	del13-wt13
vnz_07070	0.80243519003412	0.999999936437629	del13-wt13
vnz_18885	-0.727335034824379	0.999999936437629	del13-wt13
vnz_00690	0.839088387339507	0.999999936437629	del13-wt13
vnz_00530	-0.876300949690967	0.999999936437629	del13-wt13
vnz_23265	-0.820910630779499	0.999999936437629	del13-wt13
vnz_21290	-0.728474404048885	0.999999936437629	del13-wt13
vnz_30930	-0.685390956657233	0.999999936437629	del13-wt13
vnz_25210	-0.819992014554008	0.999999936437629	del13-wt13
vnz_03755	-0.785814796562383	0.999999936437629	del13-wt13
vnz_17745	-0.684718757444463	0.999999936437629	del13-wt13
vnz_15510	-0.760267599622165	0.999999936437629	del13-wt13
vnz_31590	-0.806366347133355	0.999999936437629	del13-wt13
vnz_26680	-0.78760191212152	0.999999936437629	del13-wt13
vnz_30095	0.664332279445737	0.999999936437629	del13-wt13
vnz_09960	-0.812420428985289	0.999999936437629	del13-wt13
vnz_12760	0.861478499598483	0.999999936437629	del13-wt13
vnz_10770	0.758694642979433	0.999999936437629	del13-wt13
vnz_19555	-0.697713382155223	0.999999936437629	del13-wt13
vnz_13620	-0.812003788346231	0.999999936437629	del13-wt13
vnz_06200	0.748846297450884	0.999999936437629	del13-wt13
vnz_15490	-0.82921428795543	0.999999936437629	del13-wt13
vnz_11095	-0.835560837979107	0.999999936437629	del13-wt13
vnz_34395	-0.780700995717561	0.999999936437629	del13-wt13
vnz_06190	-0.817100798163175	0.999999936437629	del13-wt13
vnz_05760	0.650559890085571	0.999999936437629	del13-wt13
vnz_17790	0.700305880085739	0.999999936437629	del13-wt13
vnz_06420	-0.69919105525554	0.999999936437629	del13-wt13
vnz_18655	0.872883800383036	0.999999936437629	del13-wt13
vnz_21575	-0.733738959955021	0.999999936437629	del13-wt13
vnz_02985	-0.723428669592177	0.999999936437629	del13-wt13
vnz_15100	0.739646400038553	0.999999936437629	del13-wt13
vnz_20620	0.792528966602191	0.999999936437629	del13-wt13
vnz_34280	-0.821268422992286	0.999999936437629	del13-wt13
vnz_17620	-0.783445183602115	0.999999936437629	del13-wt13
vnz_05835	0.712521870528208	0.999999936437629	del13-wt13
vnz_33660	-0.655124742962737	0.999999936437629	del13-wt13
vnz_20900	0.701332564384309	0.999999936437629	del13-wt13
vnz_02620	-0.649330903548583	0.999999936437629	del13-wt13
vnz_33490	0.717093355410194	0.999999936437629	del13-wt13
vnz_27680	0.685441485391346	0.999999936437629	del13-wt13
vnz_24750	-0.732904698603389	0.999999936437629	del13-wt13
vnz_05245	-0.707743183970461	0.999999936437629	del13-wt13
vnz_13625	0.857404694788475	0.999999936437629	del13-wt13
vnz_09805	0.671493322805148	0.999999936437629	del13-wt13
vnz_02975	-0.651325943210223	0.999999936437629	del13-wt13
vnz_17835	0.759578607798834	0.999999936437629	del13-wt13
vnz_03140	0.79919956095196	0.999999936437629	del13-wt13
vnz_26890	0.843533340043216	0.999999936437629	del13-wt13
vnz_27970	0.792434654569946	0.999999936437629	del13-wt13
vnz_04435	-0.736558699236635	0.999999936437629	del13-wt13
vnz_12900	0.789364591992072	0.999999936437629	del13-wt13
vnz_34205	-0.642276019371776	0.999999936437629	del13-wt13
vnz_30365	0.687076199140353	0.999999936437629	del13-wt13
vnz_19790	0.834404823276656	0.999999936437629	del13-wt13
vnz_11860	-0.700676281426663	0.999999936437629	del13-wt13
vnz_05710	0.687734023772078	0.999999936437629	del13-wt13
vnz_36590	0.63607492363336	0.999999936437629	del13-wt13
vnz_18785	0.772181208458007	0.999999936437629	del13-wt13
vnz_23945	0.828842031854863	0.999999936437629	del13-wt13
vnz_13095	0.825776589412086	0.999999936437629	del13-wt13
vnz_07180	-0.849077956913347	0.999999936437629	del13-wt13
vnz_13780	0.643230350996695	0.999999936437629	del13-wt13
vnz_19210	-0.736492340195762	0.999999936437629	del13-wt13
vnz_12640	0.763557446013656	0.999999936437629	del13-wt13
vnz_08875	-0.777346145442634	0.999999936437629	del13-wt13
vnz_33665	-0.748099751009689	0.999999936437629	del13-wt13
vnz_31025	0.645859338996219	0.999999936437629	del13-wt13
vnz_11140	0.662745479338033	0.999999936437629	del13-wt13
vnz_16120	-0.793078218259549	0.999999936437629	del13-wt13
vnz_19025	-0.841643385469279	0.999999936437629	del13-wt13
vnz_20455	0.844486172811101	0.999999936437629	del13-wt13
vnz_04560	-0.789877119991015	0.999999936437629	del13-wt13
vnz_11740	0.76731284441696	0.999999936437629	del13-wt13
vnz_04690	-0.870693767003459	0.999999936437629	del13-wt13
vnz_07860	0.636847260221014	0.999999936437629	del13-wt13
vnz_12865	0.635255146651783	0.999999936437629	del13-wt13
vnz_16820	-0.751884221401309	0.999999936437629	del13-wt13
vnz_18175	-0.861376478543427	0.999999936437629	del13-wt13
vnz_20340	-0.678453790670668	0.999999936437629	del13-wt13
vnz_30605	0.642358043680856	0.999999936437629	del13-wt13
vnz_33480	-0.67224862754335	0.999999936437629	del13-wt13
vnz_24985	-0.841534904735526	0.999999936437629	del13-wt13
vnz_34490	-0.650920786539131	0.999999936437629	del13-wt13
vnz_35105	-0.798532586547481	0.999999936437629	del13-wt13
vnz_18935	-0.715044146970835	0.999999936437629	del13-wt13
vnz_13650	0.685773994750987	0.999999936437629	del13-wt13
vnz_04050	-0.768084452378262	0.999999936437629	del13-wt13
vnz_05080	0.848011533205682	0.999999936437629	del13-wt13
vnz_16735	-0.698114092750714	0.999999936437629	del13-wt13
vnz_36225	-0.665905993928984	0.999999936437629	del13-wt13
vnz_04545	-0.845360850023406	0.999999936437629	del13-wt13
vnz_18455	0.71010934866051	0.999999936437629	del13-wt13
vnz_05240	0.683862213270073	0.999999936437629	del13-wt13
vnz_08290	0.75774326243383	0.999999936437629	del13-wt13
vnz_02260	-0.84450330917149	0.999999936437629	del13-wt13
vnz_34010	-0.840825986807044	0.999999936437629	del13-wt13
vnz_22905	-0.631144698810045	0.999999936437629	del13-wt13
vnz_29280	-0.848935701542835	0.999999936437629	del13-wt13
vnz_15575	0.783451157064527	0.999999936437629	del13-wt13
vnz_04870	-0.625857106390235	0.999999936437629	del13-wt13
vnz_04975	0.812418180827941	0.999999936437629	del13-wt13
vnz_15720	0.747074359232264	0.999999936437629	del13-wt13
vnz_33740	-0.635327914264121	0.999999936437629	del13-wt13
vnz_21095	0.634955326000726	0.999999936437629	del13-wt13
vnz_05815	-0.787477618413948	0.999999936437629	del13-wt13
vnz_23570	0.715425877231473	0.999999936437629	del13-wt13
vnz_25865	-0.745362349793159	0.999999936437629	del13-wt13
vnz_15360	-0.84439077412486	0.999999936437629	del13-wt13
vnz_14095	0.632153859676592	0.999999936437629	del13-wt13
vnz_11735	0.622872534466248	0.999999936437629	del13-wt13
vnz_17785	0.682426164791735	0.999999936437629	del13-wt13
vnz_34110	-0.646015462368411	0.999999936437629	del13-wt13
vnz_33500	-0.60555445725503	0.999999936437629	del13-wt13
vnz_28555	0.813757992062619	0.999999936437629	del13-wt13
vnz_04290	-0.723135877531796	0.999999936437629	del13-wt13
vnz_06080	-0.741516168554055	0.999999936437629	del13-wt13
vnz_20275	0.626225830630612	0.999999936437629	del13-wt13
vnz_30730	-0.631599961992504	0.999999936437629	del13-wt13
vnz_36385	0.611446522784925	0.999999936437629	del13-wt13
vnz_21450	0.784123934272964	0.999999936437629	del13-wt13
vnz_00915	-0.740671674919562	0.999999936437629	del13-wt13
vnz_25275	0.713448349674791	0.999999936437629	del13-wt13
vnz_02005	-0.670778132357025	0.999999936437629	del13-wt13
vnz_36400	0.609000120631893	0.999999936437629	del13-wt13
vnz_20600	0.646940001467654	0.999999936437629	del13-wt13
vnz_30655	-0.616529665109914	0.999999936437629	del13-wt13
vnz_34200	0.615421886585777	0.999999936437629	del13-wt13
vnz_00425	-0.695378676508892	0.999999936437629	del13-wt13
vnz_17445	-0.679716283015546	0.999999936437629	del13-wt13
vnz_01115	-0.78249200505481	0.999999936437629	del13-wt13
vnz_04045	-0.690007094712807	0.999999936437629	del13-wt13
vnz_36465	-0.849097317203645	0.999999936437629	del13-wt13
vnz_03360	-0.853938897683261	0.999999936437629	del13-wt13
vnz_02960	-0.697567688679297	0.999999936437629	del13-wt13
vnz_07330	0.811739828726392	0.999999936437629	del13-wt13
vnz_02735	0.660907825156806	0.999999936437629	del13-wt13
vnz_30245	-0.758967262153487	0.999999936437629	del13-wt13
vnz_26800	0.7350682345626	0.999999936437629	del13-wt13
vnz_24870	-0.798507880788038	0.999999936437629	del13-wt13
vnz_34080	-0.595858756008598	0.999999936437629	del13-wt13
vnz_07640	0.822659817943726	0.999999936437629	del13-wt13
vnz_35430	-0.644081083765747	0.999999936437629	del13-wt13
vnz_05190	-0.728320955176764	0.999999936437629	del13-wt13
vnz_23330	-0.839082815660801	0.999999936437629	del13-wt13
vnz_20405	-0.869875377934162	0.999999936437629	del13-wt13
vnz_13000	0.640086115754996	0.999999936437629	del13-wt13
vnz_17565	-0.76151066767768	0.999999936437629	del13-wt13
vnz_33530	0.614614862616244	0.999999936437629	del13-wt13
vnz_28745	-0.704262040757753	0.999999936437629	del13-wt13
vnz_10995	0.707948764341796	0.999999936437629	del13-wt13
vnz_28405	0.815918241407827	0.999999936437629	del13-wt13
vnz_02245	-0.604944898947972	0.999999936437629	del13-wt13
vnz_21485	0.594087582143043	0.999999936437629	del13-wt13
vnz_11090	-0.738656583592909	0.999999936437629	del13-wt13
vnz_29460	0.621453045660871	0.999999936437629	del13-wt13
vnz_30550	-0.618563509298516	0.999999936437629	del13-wt13
vnz_34910	0.637151905155903	0.999999936437629	del13-wt13
vnz_19680	0.716120376139331	0.999999936437629	del13-wt13
vnz_23560	0.623035705652254	0.999999936437629	del13-wt13
vnz_17725	0.648383963606748	0.999999936437629	del13-wt13
vnz_05155	0.697588771719467	0.999999936437629	del13-wt13
vnz_09175	0.658804671080237	0.999999936437629	del13-wt13
vnz_23120	-0.706475218914601	0.999999936437629	del13-wt13
vnz_35510	0.600046287656887	0.999999936437629	del13-wt13
vnz_00065	0.623428930941859	0.999999936437629	del13-wt13
vnz_17915	-0.753841909549298	0.999999936437629	del13-wt13
vnz_26425	0.730773169709501	0.999999936437629	del13-wt13
vnz_02800	0.65867929537092	0.999999936437629	del13-wt13
vnz_22230	-0.628282477548138	0.999999936437629	del13-wt13
vnz_32305	-0.607081050316381	0.999999936437629	del13-wt13
vnz_24000	0.832137462265359	0.999999936437629	del13-wt13
vnz_06825	-0.80679613809825	0.999999936437629	del13-wt13
vnz_05050	0.716567096457643	0.999999936437629	del13-wt13
vnz_07415	0.607347287437874	0.999999936437629	del13-wt13
vnz_22980	0.60225387078594	0.999999936437629	del13-wt13
vnz_30870	0.67418658386468	0.999999936437629	del13-wt13
vnz_23970	-0.698738461827352	0.999999936437629	del13-wt13
vnz_03045	-0.806224361190241	0.999999936437629	del13-wt13
vnz_31955	-0.708946097050131	0.999999936437629	del13-wt13
vnz_17380	-0.726001281579716	0.999999936437629	del13-wt13
vnz_23140	-0.832087779871147	0.999999936437629	del13-wt13
vnz_04020	0.711165379427567	0.999999936437629	del13-wt13
vnz_21675	0.731607880250857	0.999999936437629	del13-wt13
vnz_30460	0.618076368967518	0.999999936437629	del13-wt13
vnz_10570	0.675722670006057	0.999999936437629	del13-wt13
vnz_25180	0.687402353542924	0.999999936437629	del13-wt13
vnz_02420	-0.766295419874184	0.999999936437629	del13-wt13
vnz_29055	-0.680273957836483	0.999999936437629	del13-wt13
