gene logFC FDR add_variable
vnz_14575 0.336676717502162 1 24h
vnz_14575 0.173795164604734 1 48h
vnz_14580 0.367745060471568 1 18h
vnz_14580 0.290416149363376 1 24h
vnz_14580 0.271546069030806 1 48h
vnz_14585 0.208747396960597 1 18h
vnz_14585 0.0955973490902687 1 24h
vnz_14585 -0.0748028873996301 1 48h
vnz_14595 0.0499371924533275 1 18h
vnz_14595 0.158518906497208 1 24h
vnz_14595 0.123234598373563 1 48h
vnz_14600 -0.133008607247026 1 18h
vnz_14600 0.0284206565961595 1 24h
vnz_14600 0.228225381763267 1 48h
vnz_14605 0.384101029906945 1 18h
vnz_14605 0.415061023839635 0.05 24h
vnz_14605 0.309395983498713 1 48h
vnz_14610 0.156542062596989 1 18h
vnz_14610 0.173857589416679 1 24h
vnz_14610 0.364149349443614 1 48h
vnz_14615 -0.263625345854264 1 18h
vnz_14615 -0.153539178137059 1 24h
vnz_14615 0.178666665833666 1 48h
vnz_14620 -1.73418407599285 0.05 18h
vnz_14620 -1.42501130566357 0.05 24h
vnz_14620 0.271281322166424 1 48h
vnz_14625 -2.28371948427812 0.05 18h
vnz_14625 -1.8351645660609 0.05 24h
vnz_14625 -0.267931873730122 1 48h
vnz_14630 -0.166508784282436 1 18h
vnz_14630 -0.206757952853302 1 24h
vnz_14630 -0.0852044050753583 1 48h
vnz_14635 0.333381424572281 1 18h
vnz_14635 0.0597597397475605 1 24h
vnz_14635 0.0050133299420977 1 48h
vnz_14640 -0.500946070288656 1 18h
vnz_14640 0.0646779547394496 1 24h
vnz_14640 -0.610445488281629 1 48h
vnz_14645 -0.367917247189584 1 18h
vnz_14645 0.00672569345662071 1 24h
vnz_14645 -0.39908688849854 1 48h
vnz_14650 -0.695302565495832 1 18h
vnz_14650 -0.0876116728504156 1 24h
vnz_14650 -0.362177535348324 1 48h
vnz_14655 -0.319933409310506 1 18h
vnz_14655 -0.0282415618098446 1 24h
vnz_14655 -0.0300677648877387 1 48h
vnz_14660 -0.578487620957512 1 18h
vnz_14660 0.0695179208960401 1 24h
vnz_14660 -0.416880107542758 1 48h
vnz_14665 -0.481313220957657 1 18h
vnz_14665 -0.0872756898549427 1 24h
vnz_14665 -0.296494002710775 1 48h
vnz_14670 -0.404171534721451 1 18h
vnz_14670 -0.207545166799528 1 24h
vnz_14670 0.440383225507924 1 48h
vnz_14675 -0.598698491330331 1 18h
vnz_14675 -0.213719931206498 1 24h
vnz_14675 -0.315578537538052 1 48h
vnz_14680 0.0515296402290622 1 18h
vnz_14680 0.275206873699266 1 24h
vnz_14680 0.00996558234179889 1 48h
vnz_14685 0.561049241789421 0.05 18h
vnz_14685 0.564725805880236 0.05 24h
vnz_14685 0.142383125688895 1 48h
vnz_14690 0.306449449049162 1 18h
vnz_14690 0.446794040156303 0.05 24h
vnz_14690 0.169980999386842 1 48h
vnz_14695 -0.142739696633818 1 18h
vnz_14695 0.184101600823579 1 24h
vnz_14695 -0.312119914330507 1 48h
vnz_14700 -0.218580988705156 1 18h
vnz_14700 0.131068946413547 1 24h
vnz_14700 -0.0346101934351635 1 48h
vnz_14705 -0.259619649488078 1 18h
vnz_14705 -0.140824208140442 1 24h
vnz_14705 -0.110852569015766 1 48h
vnz_14710 -0.298426387565794 1 18h
vnz_14710 -0.236461149333199 1 24h
vnz_14710 -0.0944646084840879 1 48h
vnz_14715 0.209639846425428 1 18h
vnz_14715 -0.0775242703212347 1 24h
vnz_14715 -0.0370796491626812 1 48h
vnz_14720 -0.0646673354090562 1 18h
vnz_14720 0.0449162689302941 1 24h
vnz_14720 -0.0569995573054341 1 48h
vnz_14725 0.0929341623103133 1 18h
vnz_14725 0.00635089080878935 1 24h
vnz_14725 -0.0768487518888014 1 48h
vnz_14730 -0.156452876208025 1 18h
vnz_14730 -0.200950009364798 1 24h
vnz_14730 0.165426089335014 1 48h
vnz_14735 -0.346952549835198 1 18h
vnz_14735 -0.262265566809933 1 24h
vnz_14735 0.00943386473654699 1 48h
vnz_14740 -0.378352990733506 1 18h
vnz_14740 -0.404979868984906 1 24h
vnz_14740 0.128544477647128 1 48h
vnz_14745 -0.712317186208989 1 18h
vnz_14745 -0.575178393655884 1 24h
vnz_14745 -0.247104919527812 1 48h
vnz_14750 -0.440963062861514 1 18h
vnz_14750 -0.240599655388945 1 24h
vnz_14750 -0.176608790569385 1 48h
vnz_14755 -0.264588829299567 1 18h
vnz_14755 -0.314308418900194 1 24h
vnz_14755 -0.0449285796920878 1 48h
vnz_14760 -0.35297932119696 1 18h
vnz_14760 -0.456390191528461 1 24h
vnz_14760 0.0443202958815289 1 48h
vnz_14765 0.105179111248258 1 18h
vnz_14765 -0.278527852453785 1 24h
vnz_14765 0.344530342133476 1 48h
vnz_14770 0.0821316490956517 1 18h
vnz_14770 -0.270690767519162 1 24h
vnz_14770 0.0619481387210654 1 48h
vnz_14775 -1.30012028084998 0.05 18h
vnz_14775 -0.668506178640299 1 24h
vnz_14775 -0.0599693676910553 1 48h
vnz_14780 -0.172474703364268 1 18h
vnz_14780 -0.154368538192389 1 24h
vnz_14780 -0.0218516218070219 1 48h
vnz_14785 0.142868728865493 1 18h
vnz_14785 -0.390911878984477 1 24h
vnz_14785 0.0799587586283547 1 48h
vnz_14790 -0.145246883255911 1 18h
vnz_14790 -0.583895205792193 1 24h
vnz_14790 -0.027737587293004 1 48h
vnz_14795 -0.00948232824285164 1 18h
vnz_14795 -0.299818768118152 1 24h
vnz_14795 0.0579581000084668 1 48h
vnz_14800 0.107696117724417 1 18h
vnz_14800 -0.0891920093915317 1 24h
vnz_14800 -0.0337557328815996 1 48h
vnz_14810 0.197062523194486 1 18h
vnz_14810 0.146000239060895 1 24h
vnz_14810 -0.170212856390566 1 48h
vnz_14815 -0.190154512728744 1 18h
vnz_14815 -0.315097239110747 1 24h
vnz_14815 -0.171274689826571 1 48h
vnz_14820 -0.240760658221021 1 18h
vnz_14820 -0.498575023246664 1 24h
vnz_14820 -0.129642051607734 1 48h
vnz_14825 -0.131996580170441 1 18h
vnz_14825 -0.694988886331047 1 24h
vnz_14825 0.419495915611084 1 48h
vnz_14830 0.669015928618623 0.05 18h
vnz_14830 -0.353523517669516 1 24h
vnz_14830 0.225869558641421 1 48h
vnz_14840 -0.119044182583383 1 18h
vnz_14840 -0.580358885334625 1 24h
vnz_14840 0.385204465690568 1 48h
vnz_14845 -0.175670845699416 1 18h
vnz_14845 -0.43269407544194 1 24h
vnz_14845 -0.0878306337556597 1 48h
vnz_14865 0.333165868601005 1 18h
vnz_14865 0.348444400696731 1 24h
vnz_14865 0.273706535078317 1 48h
vnz_14870 0.00505836613322291 1 18h
vnz_14870 -0.116272695942422 1 24h
vnz_14870 0.093365517914767 1 48h
vnz_14880 0.372571805568091 1 18h
vnz_14880 0.205073215672833 1 24h
vnz_14880 0.271211143047563 1 48h
vnz_14885 0.30228638573988 1 18h
vnz_14885 0.162821209333359 1 24h
vnz_14885 0.04394325849473 1 48h
vnz_14890 -0.488091902009786 1 18h
vnz_14890 -0.348288764158458 1 24h
vnz_14890 -0.432316103189905 1 48h
vnz_14895 -0.295735820868866 1 18h
vnz_14895 -0.235382485109794 1 24h
vnz_14895 -0.322001592762602 1 48h
vnz_14900 0.0510470005525565 1 18h
vnz_14900 0.130235889310549 1 24h
vnz_14900 0.0832408918343494 1 48h
vnz_14905 -0.561161662061021 1 18h
vnz_14905 -0.279739522990309 1 24h
vnz_14905 -0.123255477961096 1 48h
vnz_14910 0.338821378327608 1 18h
vnz_14910 -0.224250578530491 1 24h
vnz_14910 -0.178600816069663 1 48h
vnz_14915 0.189040611980222 1 18h
vnz_14915 0.285844746738809 1 24h
vnz_14915 0.29396406364221 1 48h
vnz_14920 0.117188293336916 1 18h
vnz_14920 -0.0812499434943275 1 24h
vnz_14920 0.557197277301451 0.05 48h
vnz_14925 -0.993108208054159 0.05 18h
vnz_14925 -0.479377839137144 1 24h
vnz_14925 -0.281608639262691 1 48h
vnz_14930 1.11888558778724 0.05 18h
vnz_14930 0.176590588621163 1 24h
vnz_14930 0.563417858027631 1 48h
vnz_14935 -0.351881701990564 1 18h
vnz_14935 -0.132787445420765 1 24h
vnz_14935 -0.282126420913411 1 48h
vnz_14940 -0.485321423676805 1 18h
vnz_14940 -0.176183307885814 1 24h
vnz_14940 -0.0896579411394529 1 48h
vnz_14945 -0.527978119867126 1 18h
vnz_14945 -0.701481063130883 1 24h
vnz_14945 0.180195326703099 1 48h
vnz_14950 -0.550263103254309 1 18h
vnz_14950 -0.87980700193709 0.05 24h
vnz_14950 0.14064950795389 1 48h
vnz_14955 -1.09961389717323 0.05 18h
vnz_14955 -1.01400497990956 0.05 24h
vnz_14955 -0.124082182436945 1 48h
vnz_14960 -1.8701573334053 0.05 18h
vnz_14960 -0.69355312432485 1 24h
vnz_14960 0.0412298096340092 1 48h
vnz_14965 -1.47772711416571 0.05 18h
vnz_14965 -0.970430480608586 0.05 24h
vnz_14965 -0.289876770939915 1 48h
vnz_14970 -1.1748622099471 0.05 18h
vnz_14970 -1.35245382871044 0.05 24h
vnz_14970 -0.2960874802847 1 48h
vnz_14975 -0.217999358159779 1 18h
vnz_14975 -0.252305314455392 1 24h
vnz_14975 -0.220404185619812 1 48h
vnz_14985 -0.169244585262531 1 18h
vnz_14985 0.0284654540718908 1 24h
vnz_14985 -0.0394792754409513 1 48h
vnz_14990 0.411604938642848 1 18h
vnz_14990 0.10436260136011 1 24h
vnz_14990 0.148670294967454 1 48h
vnz_14995 -0.369847416424269 1 18h
vnz_14995 -0.366282034632809 1 24h
vnz_14995 0.172325839675712 1 48h
vnz_15000 -0.190224840217791 1 18h
vnz_15000 0.023795748458481 1 24h
vnz_15000 -0.433296925262909 1 48h
vnz_15010 -0.0437787891239833 1 18h
vnz_15010 -0.0142980854330605 1 24h
vnz_15010 0.0830360191572125 1 48h
vnz_15015 0.404857782960804 1 18h
vnz_15015 -0.00148917071452615 1 24h
vnz_15015 0.418408610682007 1 48h
vnz_15020 0.126272121196693 1 18h
vnz_15020 -0.190368974554096 1 24h
vnz_15020 0.324549686098005 1 48h
vnz_15025 -0.124573753958061 1 18h
vnz_15025 -0.322750778923409 1 24h
vnz_15025 -0.151984473730426 1 48h
vnz_15030 0.693786331196069 0.05 18h
vnz_15030 0.371862679241345 0.05 24h
vnz_15030 0.319832520585703 1 48h
vnz_15035 1.02438585531642 0.05 18h
vnz_15035 0.756041942954017 0.05 24h
vnz_15035 0.494743828386576 1 48h
vnz_15040 0.127964420611339 1 18h
vnz_15040 0.0908616898990476 1 24h
vnz_15040 -0.124687335774157 1 48h
vnz_15045 -0.107729306804851 1 18h
vnz_15045 -0.0427169011704394 1 24h
vnz_15045 0.424924913681462 1 48h
vnz_15050 -0.292558274672327 1 18h
vnz_15050 -0.0377802712522681 1 24h
vnz_15050 0.0449499828465671 1 48h
vnz_15055 -0.33151287316064 1 18h
vnz_15055 -0.410873643214397 1 24h
vnz_15055 -0.258166773405605 1 48h
vnz_15060 -0.200627700168478 1 18h
vnz_15060 -0.177354847494841 1 24h
vnz_15060 -0.181927333414775 1 48h
vnz_15065 -0.281500571849846 1 18h
vnz_15065 -0.0153921636303231 1 24h
vnz_15065 -0.0537942335077679 1 48h
vnz_15075 0.130411248281751 1 18h
vnz_15075 -0.150991550882988 1 24h
vnz_15075 0.0184510359067421 1 48h
vnz_15080 -0.171956601944385 1 18h
vnz_15080 -0.27485377066105 1 24h
vnz_15080 0.114480976747526 1 48h
vnz_15085 -0.449202575991953 1 18h
vnz_15085 -0.449450180182668 1 24h
vnz_15085 -0.190493948961719 1 48h
vnz_15095 -0.376723797879358 1 18h
vnz_15095 -0.677083066771152 1 24h
vnz_15095 0.338485345566112 1 48h
vnz_15105 -0.308608429206499 1 18h
vnz_15105 -0.348879231396826 1 24h
vnz_15105 -0.336650871686797 1 48h
vnz_15120 -0.0909694644105985 1 18h
vnz_15120 -0.0972668450807405 1 24h
vnz_15120 -0.116510364462487 1 48h
vnz_15130 0.150496154476052 1 18h
vnz_15130 0.23161800092188 1 24h
vnz_15130 -0.0856756677693815 1 48h
vnz_15135 -0.337558570694783 1 18h
vnz_15135 0.297414512486907 1 24h
vnz_15135 1.07220464651926 0.05 48h
vnz_15140 -0.901509729517838 0.05 18h
vnz_15140 -1.05136417878157 0.05 24h
vnz_15140 -0.798974532225343 0.05 48h
vnz_15145 -1.02201753543551 0.05 18h
vnz_15145 -1.21605971623541 0.05 24h
vnz_15145 -0.754704967444438 0.05 48h
vnz_15150 -0.405228446364042 1 18h
vnz_15150 -0.872951495650656 0.05 24h
vnz_15150 -0.395563969192025 1 48h
vnz_15155 -0.291087672069418 1 18h
vnz_15155 -0.467882989899516 1 24h
vnz_15155 -0.102289953563178 1 48h
vnz_15160 -0.54172147988459 1 18h
vnz_15160 -0.786160892802471 1 24h
vnz_15160 0.0935491011850981 1 48h
vnz_15165 0.11163685543873 1 18h
vnz_15165 -0.369335960510595 1 24h
vnz_15165 0.0324452700036517 1 48h
vnz_15170 0.012957981819282 1 18h
vnz_15170 -0.289478005276914 1 24h
vnz_15170 -0.082305778430617 1 48h
vnz_15175 -0.0271917479234857 1 18h
vnz_15175 -0.306222869704879 1 24h
vnz_15175 0.17084853262933 1 48h
vnz_15180 0.135839904851019 1 18h
vnz_15180 -0.0679492727401825 1 24h
vnz_15180 0.203970560526277 1 48h
vnz_15185 0.0528616654069136 1 18h
vnz_15185 -0.234201930098667 1 24h
vnz_15185 -0.0325400532914028 1 48h
vnz_15190 0.545352591541663 0.05 18h
vnz_15190 -0.0389918510927247 1 24h
vnz_15190 0.513188694416451 1 48h
vnz_15195 -0.429994449682987 1 18h
vnz_15195 -0.493014189040122 1 24h
vnz_15195 -0.146739079389811 1 48h
vnz_15200 -0.153965572025401 1 18h
vnz_15200 -0.464210675759603 1 24h
vnz_15200 0.0821328304964939 1 48h
vnz_15205 -0.154802224774633 1 18h
vnz_15205 -0.420166820402637 1 24h
vnz_15205 0.206425815687903 1 48h
vnz_15210 -0.354258965826473 1 18h
vnz_15210 -0.38536609929571 1 24h
vnz_15210 -0.0636569501397868 1 48h
vnz_15215 -0.0907309160980703 1 18h
vnz_15215 -0.196254904262095 1 24h
vnz_15215 -0.133345783406537 1 48h
vnz_15220 0.0869042522444761 1 18h
vnz_15220 -0.278762055165352 1 24h
vnz_15220 -0.0584601281458959 1 48h
vnz_15225 -0.131911899101124 1 18h
vnz_15225 -0.14111707002446 1 24h
vnz_15225 -0.117733899117742 1 48h
vnz_15230 0.131088960581305 1 18h
vnz_15230 0.0754190797439406 1 24h
vnz_15230 0.0955554657108992 1 48h
vnz_15235 0.180976113553296 1 18h
vnz_15235 -0.122889706504949 1 24h
vnz_15235 0.311831156171922 1 48h
vnz_15240 -0.141940310867616 1 18h
vnz_15240 -0.38240844435916 1 24h
vnz_15240 0.10126158330655 1 48h
vnz_15245 -0.213202893646918 1 18h
vnz_15245 -0.415740308450194 1 24h
vnz_15245 0.222925470386287 1 48h
vnz_15250 0.11117908479134 1 18h
vnz_15250 -0.611436431833986 1 24h
vnz_15250 0.79520679855055 0.05 48h
vnz_15255 -0.134960313358909 1 18h
vnz_15255 -0.432991413848743 1 24h
vnz_15255 -0.14089665745778 1 48h
vnz_15260 -0.22489501344895 1 18h
vnz_15260 -0.367435828911996 1 24h
vnz_15260 -0.20491884589587 1 48h
vnz_15265 -0.0855222900513932 1 18h
vnz_15265 -0.165871939234817 1 24h
vnz_15265 -0.00795099393257169 1 48h
vnz_15270 0.170222265054901 1 18h
vnz_15270 0.100834888319202 1 24h
vnz_15270 -0.076839682587372 1 48h
vnz_15280 -0.166548383825519 1 18h
vnz_15280 0.0611294972237563 1 24h
vnz_15280 -0.3032837013195 1 48h
vnz_15285 -0.0707451429520488 1 18h
vnz_15285 -0.036629706005175 1 24h
vnz_15285 0.401775437407079 1 48h
vnz_15290 -0.0377688833774764 1 18h
vnz_15290 -0.256215388862162 1 24h
vnz_15290 0.0339477351343184 1 48h
vnz_15295 -0.0850435517379484 1 18h
vnz_15295 -0.375702222829784 1 24h
vnz_15295 0.0177524723199609 1 48h
vnz_15300 -0.459111393092972 1 18h
vnz_15300 -0.664003489321445 1 24h
vnz_15300 0.0186576338253661 1 48h
vnz_15305 -0.165472936452421 1 18h
vnz_15305 -0.67436991942416 1 24h
vnz_15305 0.206023833349201 1 48h
vnz_15310 -0.193432265330391 1 18h
vnz_15310 -0.212210296637012 1 24h
vnz_15310 0.0307909997447121 1 48h
vnz_15315 -0.14898800548156 1 18h
vnz_15315 -0.366001823504527 1 24h
vnz_15315 0.373302479925781 1 48h
vnz_15320 -0.369354765646355 1 18h
vnz_15320 -0.240166376766005 1 24h
vnz_15320 0.138986186061363 1 48h
vnz_15325 -0.227402110862585 1 18h
vnz_15325 0.0393552161242877 1 24h
vnz_15325 -0.00168543585827053 1 48h
vnz_15330 0.105707381884081 1 18h
vnz_15330 -0.00201731454673989 1 24h
vnz_15330 0.227047155691444 1 48h
vnz_15335 -0.287629553540691 1 18h
vnz_15335 -0.215638572147543 1 24h
vnz_15335 -0.106237090921622 1 48h
vnz_15340 -0.214027942006545 1 18h
vnz_15340 -0.217040115098483 1 24h
vnz_15340 0.151417666771477 1 48h
vnz_15345 0.0612780771857278 1 18h
vnz_15345 -0.0708788130489736 1 24h
vnz_15345 0.271199267551497 1 48h
vnz_15350 0.210501376802859 1 18h
vnz_15350 0.330821726742256 1 24h
vnz_15350 0.669131499847694 0.05 48h
vnz_15355 -0.0589645947023804 1 18h
vnz_15355 0.000272245104318625 1 24h
vnz_15355 0.211516598958669 1 48h
vnz_15360 0.132669748782736 1 18h
vnz_15360 0.111550652868786 1 24h
vnz_15360 0.28948212469981 1 48h
vnz_15365 0.0759028291052088 1 18h
vnz_15365 -0.0470261400901464 1 24h
vnz_15365 0.0331606728765602 1 48h
vnz_15370 -0.483793526525477 1 18h
vnz_15370 -0.216353260573034 1 24h
vnz_15370 -0.387581370640074 1 48h
vnz_15375 0.418090641146748 1 18h
vnz_15375 0.178427164323914 1 24h
vnz_15375 0.173222861543134 1 48h
vnz_15380 -0.107004118763558 1 18h
vnz_15380 -0.255162540761863 1 24h
vnz_15380 -0.160144032053065 1 48h
vnz_15385 -0.255098079606329 1 18h
vnz_15385 -0.186514647654205 1 24h
vnz_15385 -0.124753491298971 1 48h
vnz_15390 0.548556230306355 0.05 18h
vnz_15390 0.302587077646668 1 24h
vnz_15390 0.620996222047297 0.05 48h
vnz_15395 0.448588090113148 0.05 18h
vnz_15395 0.0927125137664572 1 24h
vnz_15395 0.200648888020911 1 48h
vnz_15400 -0.153561962955481 1 18h
vnz_15400 -0.63157736464283 1 24h
vnz_15400 -0.186005514136437 1 48h
vnz_15405 -0.256671621661028 1 18h
vnz_15405 -0.438735213613789 1 24h
vnz_15405 0.251427376650217 1 48h
vnz_15410 -0.137031498732705 1 18h
vnz_15410 -0.314043518172635 1 24h
vnz_15410 0.0217360660790788 1 48h
vnz_15415 -0.245023089839109 1 18h
vnz_15415 -0.350666994735971 1 24h
vnz_15415 0.273972030954068 1 48h
vnz_15420 -0.365422577936424 1 18h
vnz_15420 -0.363713395333105 1 24h
vnz_15420 -0.247175794183303 1 48h
vnz_15425 0.0631619634078337 1 18h
vnz_15425 -0.153034254380361 1 24h
vnz_15425 0.108383808601176 1 48h
vnz_15430 -0.164313885502273 1 18h
vnz_15430 -0.121175933436256 1 24h
vnz_15430 0.265617043065648 1 48h
vnz_15435 0.0598412805825937 1 18h
vnz_15435 -0.124897618493444 1 24h
vnz_15435 -0.100322476020642 1 48h
vnz_15440 -0.0558721415891955 1 18h
vnz_15440 -0.150462732202365 1 24h
vnz_15440 -0.0570237061296478 1 48h
vnz_15445 -0.283846879444181 1 18h
vnz_15445 -0.438653957638155 1 24h
vnz_15445 -0.107595785214943 1 48h
vnz_15450 -0.347753356525133 1 18h
vnz_15450 -0.46321733771683 1 24h
vnz_15450 -0.123943960860604 1 48h
vnz_15455 -0.175007554255438 1 18h
vnz_15455 -0.427056807576731 1 24h
vnz_15455 -0.184344525039191 1 48h
vnz_15460 -0.299766607158553 1 18h
vnz_15460 -0.708732647107111 1 24h
vnz_15460 -0.530115794989666 1 48h
vnz_15465 0.306525110466816 1 18h
vnz_15465 0.283718811675668 1 24h
vnz_15465 0.0869114116382831 1 48h
vnz_15470 0.232267630859678 1 18h
vnz_15470 0.389231147710036 0.05 24h
vnz_15470 0.0990358330375911 1 48h
vnz_15475 0.116139551033145 1 18h
vnz_15475 -0.0666227409354915 1 24h
vnz_15475 0.279646405991873 1 48h
vnz_15480 -2.16138824247997 0.05 18h
vnz_15480 -0.798120220791041 1 24h
vnz_15480 -0.455156580842491 1 48h
vnz_15485 -1.33082241728133 0.05 18h
vnz_15485 -0.320150056107352 1 24h
vnz_15485 -0.565009560170099 1 48h
vnz_15490 0.081383363095911 1 18h
vnz_15490 0.143630284868612 1 24h
vnz_15490 -0.0390573694732242 1 48h
vnz_15495 -0.0604539833967845 1 18h
vnz_15495 -0.0531663666895754 1 24h
vnz_15495 -0.260761544875161 1 48h
vnz_15500 -0.143526655676752 1 18h
vnz_15500 -0.0882942191485635 1 24h
vnz_15500 -0.114828142247947 1 48h
vnz_15505 0.153768028714795 1 18h
vnz_15505 -0.135822301862609 1 24h
vnz_15505 0.168036769753677 1 48h
vnz_15510 0.171378849305496 1 18h
vnz_15510 -0.0774842762478773 1 24h
vnz_15510 0.326216252401928 1 48h
vnz_15515 0.0897449421375822 1 18h
vnz_15515 -0.125950993032192 1 24h
vnz_15515 0.169035911193629 1 48h
vnz_15520 -0.0717970444889236 1 18h
vnz_15520 -0.126720370216104 1 24h
vnz_15520 0.167616209388782 1 48h
vnz_15525 0.332838961275517 1 18h
vnz_15525 0.2396953753416 1 24h
vnz_15525 0.21388615262605 1 48h
vnz_15530 0.083503357353323 1 18h
vnz_15530 0.0866322815705023 1 24h
vnz_15530 -0.01628828345516 1 48h
vnz_15535 -0.180819195248082 1 18h
vnz_15535 -0.0382163792916338 1 24h
vnz_15535 -0.3363038058845 1 48h
vnz_15540 -0.254294626287085 1 18h
vnz_15540 -0.203928143221048 1 24h
vnz_15540 0.214259631058255 1 48h
vnz_15545 -0.297204523274895 1 18h
vnz_15545 -0.419895609942715 1 24h
vnz_15545 0.125508037662409 1 48h
vnz_15550 -0.176903855234523 1 18h
vnz_15550 -0.58466099949376 1 24h
vnz_15550 0.200532837636522 1 48h
vnz_15555 0.104835188817456 1 18h
vnz_15555 0.0759326443899662 1 24h
vnz_15555 0.268742348589706 1 48h
vnz_15560 0.0277832638303443 1 18h
vnz_15560 0.0890081717064953 1 24h
vnz_15560 0.0700042072570831 1 48h
vnz_15565 0.130401438170631 1 18h
vnz_15565 -0.108118010294343 1 24h
vnz_15565 0.487362019318305 1 48h
vnz_15570 -0.0322093356068551 1 18h
vnz_15570 0.174550590151994 1 24h
vnz_15570 0.158231081917045 1 48h
vnz_15575 0.309269991525229 1 18h
vnz_15575 0.13160844373672 1 24h
vnz_15575 0.17419459139698 1 48h
vnz_15580 0.043207434857748 1 18h
vnz_15580 -0.292288446953189 1 24h
vnz_15580 0.313468495348424 1 48h
vnz_15585 -0.441491980063747 1 18h
vnz_15585 -0.387571499769333 1 24h
vnz_15585 -0.431318177192753 1 48h
vnz_15595 0.0562896993056514 1 18h
vnz_15595 0.156948450502085 1 24h
vnz_15595 -0.102028256117351 1 48h
vnz_15600 0.0602728045686824 1 18h
vnz_15600 0.15903333259321 1 24h
vnz_15600 -0.285188443758666 1 48h
vnz_15605 0.0383630588082308 1 18h
vnz_15605 0.0589301542161757 1 24h
vnz_15605 -0.297519777184331 1 48h
vnz_15610 0.370143486023407 1 18h
vnz_15610 0.529695367488505 0.05 24h
vnz_15610 0.053632183644937 1 48h
vnz_15615 -0.451579543439064 1 18h
vnz_15615 -0.330420335127236 1 24h
vnz_15615 -0.0980472366117999 1 48h
vnz_15620 0.324294142813145 1 18h
vnz_15620 0.526900985148913 0.05 24h
vnz_15620 0.0864106576171987 1 48h
vnz_15625 1.18435384847954 0.05 18h
vnz_15625 1.21819489006428 0.05 24h
vnz_15625 0.711172876161535 0.05 48h
vnz_15630 1.30827132503473 0.05 18h
vnz_15630 1.24151606214383 0.05 24h
vnz_15630 0.904783227076746 0.05 48h
vnz_15635 0.526986449418709 0.05 18h
vnz_15635 0.628018702665073 0.05 24h
vnz_15635 0.246095240583434 1 48h
vnz_15640 0.837772657095482 0.05 18h
vnz_15640 0.56488873318512 0.05 24h
vnz_15640 0.323338425966422 1 48h
vnz_15645 -0.457952989574174 1 18h
vnz_15645 -0.266945218067211 1 24h
vnz_15645 0.0506834131428599 1 48h
vnz_15650 0.0076978439009542 1 18h
vnz_15650 0.0153381424995112 1 24h
vnz_15650 0.0430421365489557 1 48h
vnz_15655 -1.48516849639674 0.05 18h
vnz_15655 -1.75925711966467 0.05 24h
vnz_15655 -0.962355641099573 0.05 48h
vnz_15660 -1.44744993058821 0.05 18h
vnz_15660 -1.07041932268955 0.05 24h
vnz_15660 -1.26974633322006 0.05 48h
vnz_15665 0.174833857573024 1 18h
vnz_15665 0.131538083767829 1 24h
vnz_15665 0.092440812011666 1 48h
vnz_15670 0.351114144739854 1 18h
vnz_15670 0.350820838783379 1 24h
vnz_15670 0.18438550183767 1 48h
vnz_15675 -3.65225726757086 0.05 18h
vnz_15675 -2.37386425069942 0.05 24h
vnz_15675 -0.315746212513304 1 48h
vnz_15680 -0.396801891919101 1 18h
vnz_15680 -0.69432011395389 1 24h
vnz_15680 0.0680944507780854 1 48h
vnz_15685 0.377475875299524 1 18h
vnz_15685 -0.0568272822275839 1 24h
vnz_15685 0.539120627199227 0.05 48h
vnz_15690 -0.174689767496987 1 18h
vnz_15690 -0.22651143658519 1 24h
vnz_15690 0.840899705135701 0.05 48h
vnz_15695 -0.934286323105112 0.05 18h
vnz_15695 -0.181557662623792 1 24h
vnz_15695 -0.0743089932402497 1 48h
vnz_15740 -0.72866600590673 1 18h
vnz_15740 -0.46769619595921 1 24h
vnz_15740 0.197119863424455 1 48h
vnz_15745 -0.643101823524978 1 18h
vnz_15745 -1.11730328943885 0.05 24h
vnz_15745 0.852739695513716 0.05 48h
vnz_15750 -0.756629317559017 1 18h
vnz_15750 -0.692451797899596 1 24h
vnz_15750 0.400171854134576 1 48h
vnz_15755 -0.41200355501193 1 18h
vnz_15755 -0.893966290975604 0.05 24h
vnz_15755 0.695396070188449 0.05 48h
vnz_15760 -0.866334311558867 0.05 18h
vnz_15760 -1.24539214086829 0.05 24h
vnz_15760 -0.0646314582196417 1 48h
vnz_15765 -0.577895542471062 1 18h
vnz_15765 -0.602605898486531 1 24h
vnz_15765 0.401192714368902 1 48h
vnz_15770 -0.00650566670111125 1 18h
vnz_15770 0.307526404190714 1 24h
vnz_15770 -0.132420389747893 1 48h
vnz_15775 -0.266903193675295 1 18h
vnz_15775 0.0317977881637133 1 24h
vnz_15775 -0.126918100490788 1 48h
vnz_15780 -0.0202871723834621 1 18h
vnz_15780 0.318081133583371 1 24h
vnz_15780 -0.00588685630928712 1 48h
vnz_15785 0.188733459053595 1 18h
vnz_15785 0.0756736634786824 1 24h
vnz_15785 0.165033031814488 1 48h
vnz_15790 0.1776009283518 1 18h
vnz_15790 0.542395470234373 0.05 24h
vnz_15790 0.0240095985692266 1 48h
vnz_15795 0.216765302590477 1 18h
vnz_15795 0.151164433170888 1 24h
vnz_15795 0.0510773785737153 1 48h
vnz_15800 0.0767432005307749 1 18h
vnz_15800 0.172781737933775 1 24h
vnz_15800 0.0402417352848024 1 48h
vnz_15805 0.25320748892112 1 18h
vnz_15805 -0.0379472400406585 1 24h
vnz_15805 0.199358926772106 1 48h
