"gene","logFC","FDR","add_variable","start","end","width","strand","data_name"
"SCO2906",-1,1,"PS04M145thio",3157707,3159002,1296,"+","szafran2019"
"SCO2907",-0.539365634281046,0.994745596,"PS04M145thio",3159229,3160479,1251,"+","szafran2019"
"SCO2908",0.505235308250422,0.970796336,"PS04M145thio",3160574,3161326,753,"-","szafran2019"
"SCO2909",-0.18844508941311,1,"PS04M145thio",3161531,3161698,168,"+","szafran2019"
"SCO2910",0.0544477840223765,1,"PS04M145thio",3161747,3162697,951,"-","szafran2019"
"SCO2911",-0.0329146224727352,1,"PS04M145thio",3162704,3162982,279,"-","szafran2019"
"SCO2912",0.381429106636024,1,"PS04M145thio",3163082,3163225,144,"-","szafran2019"
"SCO2913",0.493040011280117,0.699715432,"PS04M145thio",3163257,3163679,423,"-","szafran2019"
"SCO2914",-0.800691191776593,0.320912072,"PS04M145thio",3163847,3165274,1428,"-","szafran2019"
"SCO2915",0.0811367627254055,1,"PS04M145thio",3165626,3166234,609,"-","szafran2019"
"SCO2916",0.0272214687350242,1,"PS04M145thio",3166288,3166605,318,"-","szafran2019"
"SCO2917",0.34577483684173,0.942843849,"PS04M145thio",3166796,3168142,1347,"+","szafran2019"
"SCO2918",0.639410284743533,0.438141274,"PS04M145thio",3168248,3168835,588,"+","szafran2019"
"SCO2919",-0.880701071627656,0.158737102,"PS04M145thio",3168848,3169192,345,"-","szafran2019"
"SCO2920",0.0227200765000834,1,"PS04M145thio",3169339,3171684,2346,"-","szafran2019"
"SCO2921",0,1,"PS04M145thio",3172118,3172417,300,"+","szafran2019"
"SCO2922",-0.485426827170242,1,"PS04M145thio",3172431,3172877,447,"-","szafran2019"
"SCO2923",-0.0962153152593032,1,"PS04M145thio",3173314,3173988,675,"-","szafran2019"
"SCO2924",0,1,"PS04M145thio",3175140,3175568,429,"+","szafran2019"
"SCO2925",-0.036525876025114,1,"PS04M145thio",3175582,3177048,1467,"-","szafran2019"
"SCO2926",0,1,"PS04M145thio",3177221,3178576,1356,"+","szafran2019"
"SCO2927",0.169925001442312,1,"PS04M145thio",3178620,3179765,1146,"-","szafran2019"
"SCO2928",0.0931094043914815,1,"PS04M145thio",3179891,3180382,492,"+","szafran2019"
"SCO2929",Inf,1,"PS04M145thio",3180504,3181553,1050,"-","szafran2019"
"SCO2930",-0.137503523749935,1,"PS04M145thio",3181757,3182404,648,"+","szafran2019"
"SCO2931",0.584962500721156,1,"PS04M145thio",3182412,3183686,1275,"+","szafran2019"
"SCO2932",0.678071905112638,1,"PS04M145thio",3183683,3184555,873,"+","szafran2019"
"SCO2933",0.736965594166206,1,"PS04M145thio",3184552,3185520,969,"+","szafran2019"
"SCO2934",-0.441371647092306,1,"PS04M145thio",3185545,3186324,780,"-","szafran2019"
"SCO2935",0.206450877467426,1,"PS04M145thio",3186380,3187042,663,"-","szafran2019"
"SCO2936",0.222392421336448,1,"PS04M145thio",3187344,3189140,1797,"-","szafran2019"
"SCO2937",0.169925001442312,1,"PS04M145thio",3189296,3190747,1452,"-","szafran2019"
"SCO2938",-0.310340120612151,1,"PS04M145thio",3191138,3192148,1011,"+","szafran2019"
"SCO2939",0.339486466271667,1,"PS04M145thio",3192115,3192897,783,"-","szafran2019"
"SCO2940",-0.20945336562895,1,"PS04M145thio",3192991,3195312,2322,"-","szafran2019"
"SCO2941",-0.21377929103174,1,"PS04M145thio",3195309,3197630,2322,"-","szafran2019"
"SCO2942",-0.0871691628695006,1,"PS04M145thio",3197627,3198547,921,"-","szafran2019"
"SCO2943",0.736965594166206,1,"PS04M145thio",3198763,3200400,1638,"-","szafran2019"
"SCO2944",-0.736965594166206,1,"PS04M145thio",3200405,3201250,846,"-","szafran2019"
"SCO2945",1.58496250072116,1,"PS04M145thio",3201247,3202197,951,"-","szafran2019"
"SCO2946",0.169925001442312,1,"PS04M145thio",3202209,3203507,1299,"-","szafran2019"
"SCO2947",0.108524456778169,1,"PS04M145thio",3203751,3204044,294,"-","szafran2019"
"SCO2948",-0.0721497857558354,1,"PS04M145thio",3204066,3204647,582,"-","szafran2019"
"SCO2949",-0.569855608330948,0.603368653,"PS04M145thio",3204872,3206218,1347,"+","szafran2019"
"SCO2950",0.0129224987927973,0.98420431,"PS04M145thio",3206403,3206684,282,"-","szafran2019"
"SCO2951",-0.732188453904334,0.305503149,"PS04M145thio",3207037,3208452,1416,"-","szafran2019"
"SCO2952",-0.178337241258512,1,"PS04M145thio",3208887,3211121,2235,"-","szafran2019"
"SCO2953",-0.247927513443586,1,"PS04M145thio",3211306,3212094,789,"-","szafran2019"
"SCO2954",0.436099114806674,1,"PS04M145thio",3212154,3212738,585,"-","szafran2019"
"SCO2955",1,1,"PS04M145thio",3212863,3213453,591,"-","szafran2019"
"SCO2956",NA,1,"PS04M145thio",3213669,3214232,564,"+","szafran2019"
"SCO2957",1.32192809488736,1,"PS04M145thio",3214479,3215057,579,"-","szafran2019"
"SCO2958",0.206450877467426,1,"PS04M145thio",3215125,3216312,1188,"-","szafran2019"
"SCO2959",-0.289506617194985,1,"PS04M145thio",3216421,3217779,1359,"-","szafran2019"
"SCO2960",0.647698256069119,0.523378304,"PS04M145thio",3217912,3218859,948,"-","szafran2019"
"SCO2961",0.148098638989134,1,"PS04M145thio",3218973,3220178,1206,"-","szafran2019"
"SCO2962",-0.111031312388744,1,"PS04M145thio",3220316,3222520,2205,"-","szafran2019"
"SCO2963",-0.402098443571346,1,"PS04M145thio",3222520,3224004,1485,"-","szafran2019"
"SCO2964",1.13750352374994,1,"PS04M145thio",3224084,3225055,972,"-","szafran2019"
"SCO2965",0,1,"PS04M145thio",3225334,3226434,1101,"+","szafran2019"
"SCO2966",0.156923155708434,1,"PS04M145thio",3227050,3227529,480,"-","szafran2019"
"SCO2967",0.180572245641821,1,"PS04M145thio",3227576,3228700,1125,"-","szafran2019"
"SCO2968",-0.204199304570478,1,"PS04M145thio",3228832,3229749,918,"-","szafran2019"
"SCO2969",-0.371701091136837,1,"PS04M145thio",3229793,3230482,690,"-","szafran2019"
"SCO2970",0.177819385249187,1,"PS04M145thio",3230696,3230890,195,"+","szafran2019"
"SCO2971",0.705029072288973,0.333553756,"PS04M145thio",3231048,3231839,792,"-","szafran2019"
"SCO2972",-0.49961090427215,1,"PS04M145thio",3232165,3233271,1107,"-","szafran2019"
"SCO2973",-0.0554951125917036,1,"PS04M145thio",3233349,3234602,1254,"-","szafran2019"
"SCO2974",0.150678912497668,1,"PS04M145thio",3234708,3236339,1632,"-","szafran2019"
"SCO2975",0.210767096216821,1,"PS04M145thio",3236737,3240774,4038,"+","szafran2019"
"SCO2976",-0.736965594166206,1,"PS04M145thio",3240815,3241444,630,"-","szafran2019"
"SCO2977",0.263034405833794,1,"PS04M145thio",3241532,3242731,1200,"+","szafran2019"
"SCO2978",0.700439718141092,1,"PS04M145thio",3242925,3244322,1398,"+","szafran2019"
"SCO2979",0,1,"PS04M145thio",3244399,3245682,1284,"+","szafran2019"
"SCO2980",-0.584962500721156,1,"PS04M145thio",3245679,3246596,918,"+","szafran2019"
"SCO2981",NA,1,"PS04M145thio",3246749,3249046,2298,"+","szafran2019"
"SCO2982",NA,1,"PS04M145thio",3249066,3251276,2211,"+","szafran2019"
"SCO2983",NA,1,"PS04M145thio",3251284,3253521,2238,"+","szafran2019"
"SCO2984",NA,1,"PS04M145thio",3253518,3254849,1332,"+","szafran2019"
"SCO2985",0.362570079384708,0.902169952,"PS04M145thio",3254989,3256542,1554,"+","szafran2019"
"SCO2986",1.12711191790334,0.035034054,"PS04M145thio",3256564,3256977,414,"-","szafran2019"
"SCO2987",-0.115477217419936,1,"PS04M145thio",3257116,3257622,507,"+","szafran2019"
"SCO2988",-0.145323028209234,1,"PS04M145thio",3257700,3258680,981,"+","szafran2019"
"SCO2989",-0.108934371553164,1,"PS04M145thio",3258693,3259130,438,"-","szafran2019"
"SCO2990",-0.106915203916512,1,"PS04M145thio",3259127,3259738,612,"-","szafran2019"
"SCO2991",-0.432959407276106,1,"PS04M145thio",3259735,3260538,804,"-","szafran2019"
"SCO2992",-0.257797757467647,1,"PS04M145thio",3260554,3261048,495,"-","szafran2019"
"SCO2993",-1,1,"PS04M145thio",3261047,3261601,555,"+","szafran2019"
"SCO2994",0.813586875769119,0.252616722,"PS04M145thio",NA,NA,NA,NA,"szafran2019"
"SCO2995",1.16227142889888,0.011470537,"PS04M145thio",3262446,3263402,957,"+","szafran2019"
"SCO2996",0.912537158749661,0.239915171,"PS04M145thio",3263440,3264306,867,"+","szafran2019"
"SCO2997",1.13750352374994,1,"PS04M145thio",3264435,3266675,2241,"+","szafran2019"
"SCO2998",0.584962500721156,1,"PS04M145thio",3266672,3268393,1722,"+","szafran2019"
"SCO2999",-0.575555047465458,1,"PS04M145thio",3268611,3273572,4962,"-","szafran2019"
"SCO3000",0.793233813812951,0.122881382,"PS04M145thio",3274075,3274746,672,"-","szafran2019"
"SCO3001",-0.137503523749935,1,"PS04M145thio",3274805,3275308,504,"-","szafran2019"
"SCO3002",0.347923303420307,1,"PS04M145thio",3275287,3275574,288,"-","szafran2019"
"SCO3003",NA,1,"PS04M145thio",3275599,3275946,348,"-","szafran2019"
"SCO3004",Inf,1,"PS04M145thio",3276479,3276748,270,"+","szafran2019"
"SCO3005",-0.540783052152607,1,"PS04M145thio",3276877,3279720,2844,"-","szafran2019"
"SCO3006",0.398549376490275,1,"PS04M145thio",3280002,3280577,576,"+","szafran2019"
"SCO3007",1.47130571892559,1.32e-05,"PS04M145thio",3280662,3281837,1176,"+","szafran2019"
"SCO3008",-0.111591691125985,1,"PS04M145thio",3281872,3282630,759,"-","szafran2019"
"SCO3009",-0.159849032752237,1,"PS04M145thio",3282859,3283623,765,"-","szafran2019"
"SCO3010",-0.0995356735509144,1,"PS04M145thio",3283865,3284812,948,"-","szafran2019"
"SCO3011",0.34577483684173,1,"PS04M145thio",3284985,3286832,1848,"-","szafran2019"
"SCO3012",0.159102032147776,1,"PS04M145thio",3286822,3288888,2067,"-","szafran2019"
"SCO3013",0.0743981823945887,1,"PS04M145thio",3288890,3289579,690,"-","szafran2019"
"SCO3014",0.020037753236545,1,"PS04M145thio",3289584,3290726,1143,"-","szafran2019"
"SCO3015",-0.496425826119499,1,"PS04M145thio",3290867,3292255,1389,"+","szafran2019"
"SCO3016",-0.243271151012364,1,"PS04M145thio",3292317,3293012,696,"+","szafran2019"
"SCO3017",-0.263034405833794,1,"PS04M145thio",3293063,3294226,1164,"+","szafran2019"
"SCO3018",-1.37196877738696,0.000489,"PS04M145thio",3294226,3295215,990,"+","szafran2019"
"SCO3019",-0.736965594166206,1,"PS04M145thio",3295215,3296525,1311,"+","szafran2019"
"SCO3020",0.169925001442312,1,"PS04M145thio",3302319,3303326,1008,"-","szafran2019"
"SCO3021",0.306977753421391,1,"PS04M145thio",3303453,3304409,957,"+","szafran2019"
"SCO3022",-1.22239242133645,0.021550609,"PS04M145thio",3304430,3305044,615,"-","szafran2019"
"SCO3023",-0.894866451192156,0.244350158,"PS04M145thio",3305155,3306612,1458,"-","szafran2019"
"SCO3024",-0.415037499278844,1,"PS04M145thio",3306886,3307866,981,"-","szafran2019"
"SCO3025",-0.389946518316013,1,"PS04M145thio",3307981,3309132,1152,"-","szafran2019"
"SCO3026",-0.443606651475615,1,"PS04M145thio",3309183,3310310,1128,"-","szafran2019"
"SCO3027",-0.109411216720582,1,"PS04M145thio",3310398,3310568,171,"-","szafran2019"
"SCO3028",-0.909802191028422,0.209476083,"PS04M145thio",3310820,3312184,1365,"-","szafran2019"
"SCO3029",-1,1,"PS04M145thio",3312276,3313892,1617,"-","szafran2019"
"SCO3030",0.211504105193712,1,"PS04M145thio",3314042,3314464,423,"-","szafran2019"
"SCO3031",0.342232191342451,0.908885174,"PS04M145thio",3314858,3315211,354,"+","szafran2019"
"SCO3032",-0.119581615752673,1,"PS04M145thio",3315241,3316761,1521,"-","szafran2019"
"SCO3033",-0.315501825727929,1,"PS04M145thio",3316758,3320564,3807,"-","szafran2019"
"SCO3034",-0.154047256938308,1,"PS04M145thio",3320753,3321016,264,"-","szafran2019"
"SCO3035",-0.192645077942396,1,"PS04M145thio",3321701,3322195,495,"+","szafran2019"
"SCO3036",-0.0780025120012732,1,"PS04M145thio",3322266,3323225,960,"+","szafran2019"
"SCO3037",0.0919224894410394,1,"PS04M145thio",3323222,3324553,1332,"+","szafran2019"
"SCO3038",0.312384322216491,1,"PS04M145thio",3324630,3325610,981,"+","szafran2019"
"SCO3039",-0.347923303420307,1,"PS04M145thio",3325773,3326855,1083,"-","szafran2019"
"SCO3040",-1,1,"PS04M145thio",3326959,3328209,1251,"-","szafran2019"
"SCO3041",0,1,"PS04M145thio",3328322,3329113,792,"+","szafran2019"
"SCO3042",-0.53051471669878,1,"PS04M145thio",3329406,3330596,1191,"+","szafran2019"
"SCO3043",-0.237039197300849,1,"PS04M145thio",3331178,3332596,1419,"+","szafran2019"
"SCO3044",-0.354430734574692,1,"PS04M145thio",3332956,3334479,1524,"+","szafran2019"
"SCO3045",-0.391020618160308,1,"PS04M145thio",3334869,3336392,1524,"+","szafran2019"
"SCO3046",-0.4623432140572,1,"PS04M145thio",3336677,3338146,1470,"+","szafran2019"
"SCO3047",-0.241008099503795,1,"PS04M145thio",3338276,3339850,1575,"+","szafran2019"
"SCO3048",-0.84799690655495,0.231573591,"PS04M145thio",3339882,3341075,1194,"-","szafran2019"
"SCO3049",-0.0962153152593032,1,"PS04M145thio",3341259,3341852,594,"+","szafran2019"
"SCO3050",1.37295209791183,4.47e-05,"PS04M145thio",3341888,3342928,1041,"-","szafran2019"
"SCO3051",0.319372389983606,1,"PS04M145thio",3343070,3344227,1158,"-","szafran2019"
"SCO3052",-0.135977669518975,1,"PS04M145thio",3344420,3345763,1344,"+","szafran2019"
"SCO3053",0.355094958822562,0.891579386,"PS04M145thio",3345819,3347939,2121,"-","szafran2019"
"SCO3054",0.169925001442312,1,"PS04M145thio",3348346,3348852,507,"-","szafran2019"
"SCO3055",0.712718047919529,0.652064721,"PS04M145thio",3348964,3349323,360,"+","szafran2019"
"SCO3056",0.604071323668861,1,"PS04M145thio",3349353,3349745,393,"+","szafran2019"
"SCO3057",-0.570315724756755,0.647784619,"PS04M145thio",3349758,3350888,1131,"-","szafran2019"
"SCO3058",-0.933910809542228,0.071006979,"PS04M145thio",3351008,3352210,1203,"-","szafran2019"
"SCO3059",-0.775602442773175,0.321439449,"PS04M145thio",3352225,3352767,543,"-","szafran2019"
"SCO3060",-0.908237021316035,0.08106777,"PS04M145thio",3352764,3353999,1236,"-","szafran2019"
"SCO3061",-0.0232073911613252,1,"PS04M145thio",3354084,3354656,573,"+","szafran2019"
"SCO3062",-0.274174963438994,1,"PS04M145thio",3354681,3355955,1275,"-","szafran2019"
"SCO3063",-0.321005950374734,1,"PS04M145thio",3355990,3356667,678,"-","szafran2019"
"SCO3064",-0.155517577621287,1,"PS04M145thio",3357162,3358658,1497,"+","szafran2019"
"SCO3065",0.165059246270496,1,"PS04M145thio",3358788,3359225,438,"+","szafran2019"
"SCO3066",0.420217738384524,0.688019931,"PS04M145thio",3359355,3359867,513,"-","szafran2019"
"SCO3067",0.145029105617901,1,"PS04M145thio",3360064,3360441,378,"-","szafran2019"
"SCO3068",0.577545029158673,0.722980362,"PS04M145thio",3360694,3361608,915,"+","szafran2019"
"SCO3069",0.516085696163359,0.507688327,"PS04M145thio",3361685,3362029,345,"-","szafran2019"
"SCO3070",-0.289506617194985,1,"PS04M145thio",3362037,3363212,1176,"-","szafran2019"
"SCO3071",-0.327164743253509,1,"PS04M145thio",3363269,3364618,1350,"-","szafran2019"
"SCO3072",-0.545434136534519,0.835298679,"PS04M145thio",3364615,3365832,1218,"-","szafran2019"
"SCO3073",-0.754887502163469,0.717996274,"PS04M145thio",3365829,3367547,1719,"-","szafran2019"
"SCO3074",-0.751119688476066,0.500373009,"PS04M145thio",3367747,3368334,588,"-","szafran2019"
"SCO3075",-0.793763347054593,0.295831903,"PS04M145thio",3368495,3369364,870,"-","szafran2019"
"SCO3076",1.65207669657969,1.44e-05,"PS04M145thio",3369483,3369953,471,"+","szafran2019"
"SCO3077",-0.610824564033122,0.502854961,"PS04M145thio",3370359,3371744,1386,"-","szafran2019"
"SCO3078",-0.160464672193246,1,"PS04M145thio",3371912,3372934,1023,"+","szafran2019"
"SCO3079",0.359895945086383,0.845930737,"PS04M145thio",3373160,3374380,1221,"+","szafran2019"
"SCO3080",-0.488499661219865,1,"PS04M145thio",3374675,3375484,810,"+","szafran2019"
"SCO3081",0.272079545436801,1,"PS04M145thio",3375535,3375828,294,"-","szafran2019"
"SCO3082",1.25779775746765,0.037960126,"PS04M145thio",3375950,3376180,231,"+","szafran2019"
"SCO3083",0.206995611128437,1,"PS04M145thio",3376252,3377175,924,"-","szafran2019"
"SCO3084",2.8073549220576,1,"PS04M145thio",3377344,3378513,1170,"-","szafran2019"
"SCO3085",-1.41503749927884,1,"PS04M145thio",3378735,3379088,354,"-","szafran2019"
"SCO3086",-1.33560303178444,0.000648,"PS04M145thio",3379423,3380202,780,"+","szafran2019"
"SCO3088",-Inf,1,"PS04M145thio",3381094,3381339,246,"-","szafran2019"
"SCO3089",-0.070389327891398,1,"PS04M145thio",3381453,3382223,771,"+","szafran2019"
"SCO3090",-0.426264754702098,1,"PS04M145thio",3382330,3384861,2532,"+","szafran2019"
"SCO3091",0.265894059973034,1,"PS04M145thio",3384933,3386249,1317,"-","szafran2019"
"SCO3092",-0.340462110300838,1,"PS04M145thio",3386513,3387853,1341,"-","szafran2019"
"SCO3093",-0.678071905112638,0.572176236,"PS04M145thio",3388379,3389320,942,"-","szafran2019"
"SCO3094",0.0614005446641433,1,"PS04M145thio",3389317,3389877,561,"-","szafran2019"
"SCO3095",-0.267222202797227,1,"PS04M145thio",3389963,3390487,525,"-","szafran2019"
"SCO3096",-0.605639917152682,1,"PS04M145thio",3390541,3391821,1281,"-","szafran2019"
"SCO3097",0.812914447399505,0.11797982,"PS04M145thio",3392083,3392817,735,"-","szafran2019"
"SCO3098",0.712197689017264,0.233861031,"PS04M145thio",3393171,3394196,1026,"-","szafran2019"
"SCO3099",-0.454565863465481,1,"PS04M145thio",3394340,3395641,1302,"-","szafran2019"
"SCO3100",-0.176322772640463,1,"PS04M145thio",3395638,3396615,978,"-","szafran2019"
"SCO3101",-0.263034405833794,1,"PS04M145thio",3396692,3397339,648,"-","szafran2019"
"SCO3102",-1.11547721741994,1,"PS04M145thio",3397490,3398953,1464,"-","szafran2019"
"SCO3103",0,1,"PS04M145thio",3399019,3399624,606,"-","szafran2019"
"SCO3104",0.15200309344505,1,"PS04M145thio",3399763,3401802,2040,"-","szafran2019"
"SCO3105",0.222392421336448,1,"PS04M145thio",3401899,3402504,606,"+","szafran2019"
"SCO3106",-0.710493382805015,0.450080966,"PS04M145thio",3402554,3403453,900,"+","szafran2019"
"SCO3107",0.211504105193712,1,"PS04M145thio",3403521,3404297,777,"-","szafran2019"
"SCO3108",0.769257093477407,0.144324035,"PS04M145thio",3404444,3404641,198,"+","szafran2019"
"SCO3109",-0.286304185156641,1,"PS04M145thio",3404759,3408313,3555,"-","szafran2019"
"SCO3110",0.852442811586142,0.042341094,"PS04M145thio",3408950,3411514,2565,"-","szafran2019"
"SCO3111",1.25375659224578,0.000188,"PS04M145thio",3411511,3412299,789,"-","szafran2019"
"SCO3112",Inf,1,"PS04M145thio",NA,NA,NA,NA,"szafran2019"
"SCO3113",-Inf,1,"PS04M145thio",NA,NA,NA,NA,"szafran2019"
"SCO3114",1.21631790692676,0.001439919,"PS04M145thio",3413804,3414700,897,"-","szafran2019"
"SCO3115",-0.259759273800933,1,"PS04M145thio",3414901,3417570,2670,"-","szafran2019"
"SCO3116",-0.329920885640893,1,"PS04M145thio",3417578,3418585,1008,"-","szafran2019"
"SCO3117",-0.212303603712864,1,"PS04M145thio",3418879,3419409,531,"+","szafran2019"
"SCO3118",-0.373458395527444,1,"PS04M145thio",3419502,3419999,498,"+","szafran2019"
"SCO3119",0.562823523451908,0.613054021,"PS04M145thio",3420021,3421340,1320,"-","szafran2019"
"SCO3120",Inf,1,"PS04M145thio",3421849,3422058,210,"-","szafran2019"
"SCO3121",2.32192809488736,1,"PS04M145thio",3422071,3422199,129,"+","szafran2019"
"SCO3122",-0.374111701267399,1,"PS04M145thio",3422409,3423857,1449,"+","szafran2019"
"SCO3123",-0.171480467944354,1,"PS04M145thio",3423989,3424963,975,"+","szafran2019"
"SCO3124",-0.208937136895183,1,"PS04M145thio",3425176,3425772,597,"+","szafran2019"
"SCO3125",-0.481126689736616,0.98227958,"PS04M145thio",3425878,3426480,603,"+","szafran2019"
"SCO3126",0.309328058107729,1,"PS04M145thio",3426533,3427051,519,"+","szafran2019"
"SCO3127",-0.179409250785702,1,"PS04M145thio",3427132,3429867,2736,"-","szafran2019"
"SCO3128",-1.06140054466414,0.023961758,"PS04M145thio",3430174,3431184,1011,"+","szafran2019"
"SCO3129",-0.418065191976412,1,"PS04M145thio",3431181,3431858,678,"+","szafran2019"
"SCO3130",-0.489384840738925,1,"PS04M145thio",3431891,3433066,1176,"+","szafran2019"
"SCO3131",0.777607578663552,1,"PS04M145thio",3433079,3433456,378,"-","szafran2019"
"SCO3132",0,1,"PS04M145thio",3433453,3434364,912,"-","szafran2019"
"SCO3133",0.313499472816781,0.96990616,"PS04M145thio",3434529,3435026,498,"+","szafran2019"
"SCO3134",-0.222392421336448,1,"PS04M145thio",3434985,3435941,957,"-","szafran2019"
"SCO3135",0.070389327891398,1,"PS04M145thio",3436004,3436459,456,"+","szafran2019"
"SCO3136",0.0445186667786447,1,"PS04M145thio",3436463,3437626,1164,"-","szafran2019"
"SCO3137",-0.472881573851128,0.869904927,"PS04M145thio",3437662,3438627,966,"-","szafran2019"
"SCO3138",2.30189034165082,3.69e-28,"PS04M145thio",3438624,3439685,1062,"-","szafran2019"
"SCO3139",0.68805599368526,0.312864434,"PS04M145thio",3439885,3441573,1689,"+","szafran2019"
"SCO3140",0.27237227041313,1,"PS04M145thio",3441595,3441891,297,"+","szafran2019"
"SCO3141",-0.118644496498619,1,"PS04M145thio",NA,NA,NA,NA,"szafran2019"
"SCO3142",0.180572245641821,1,"PS04M145thio",NA,NA,NA,NA,"szafran2019"
"SCO3143",Inf,1,"PS04M145thio",NA,NA,NA,NA,"szafran2019"
"SCO3144",0.874469117916141,1,"PS04M145thio",3442302,3442976,675,"-","szafran2019"
"SCO3145",-0.608120221708409,0.509676126,"PS04M145thio",3443196,3444689,1494,"-","szafran2019"
"SCO3146",-0.642843416801656,0.740250569,"PS04M145thio",3445110,3446582,1473,"-","szafran2019"
"SCO3147",-0.237863830098888,1,"PS04M145thio",3447175,3448989,1815,"-","szafran2019"
"SCO3148",-0.0544477840223765,1,"PS04M145thio",3449047,3449946,900,"-","szafran2019"
"SCO3149",-0.687212558969106,0.602903213,"PS04M145thio",3449961,3450821,861,"-","szafran2019"
"SCO3150",-0.584962500721156,0.571673607,"PS04M145thio",3450852,3452228,1377,"-","szafran2019"
"SCO3151",-0.408280133103535,1,"PS04M145thio",3452316,3453206,891,"-","szafran2019"
"SCO3152",-0.663716612135568,0.505925325,"PS04M145thio",3453247,3453684,438,"-","szafran2019"
"SCO3153",-0.432315490710679,1,"PS04M145thio",3453841,3454701,861,"-","szafran2019"
"SCO3154",-0.347923303420307,1,"PS04M145thio",3454768,3456543,1776,"+","szafran2019"
"SCO3155",-0.155069396492833,1,"PS04M145thio",3456597,3457136,540,"+","szafran2019"
"SCO3156",0.195256291398934,1,"PS04M145thio",3457367,3458992,1626,"+","szafran2019"
"SCO3157",-0.206450877467426,1,"PS04M145thio",3459077,3460852,1776,"+","szafran2019"
"SCO3158",-0.316473664795254,1,"PS04M145thio",3460797,3461177,381,"-","szafran2019"
"SCO3159",-0.681317564616292,0.567423226,"PS04M145thio",3461363,3462424,1062,"+","szafran2019"
"SCO3160",-0.331205908475373,1,"PS04M145thio",3462426,3463187,762,"+","szafran2019"
"SCO3161",-0.0966760194116737,1,"PS04M145thio",3463196,3463978,783,"+","szafran2019"
"SCO3162",-0.131244533278253,1,"PS04M145thio",3463996,3465258,1263,"+","szafran2019"
"SCO3163",0.0834160081876375,1,"PS04M145thio",3465317,3465592,276,"-","szafran2019"
"SCO3164",0.206450877467426,1,"PS04M145thio",3465682,3466527,846,"-","szafran2019"
"SCO3165",0.754887502163469,0.965496093,"PS04M145thio",3466524,3467063,540,"-","szafran2019"
"SCO3166",-0.215728691055437,1,"PS04M145thio",3467222,3469459,2238,"-","szafran2019"
"SCO3167",-0.0326661889203221,1,"PS04M145thio",3469606,3470205,600,"-","szafran2019"
"SCO3168",1.58496250072116,1,"PS04M145thio",3470354,3473869,3516,"+","szafran2019"
"SCO3169",1.48542682717024,0.016320931,"PS04M145thio",3473958,3474185,228,"-","szafran2019"
"SCO3170",0.415037499278844,1,"PS04M145thio",3474274,3475167,894,"-","szafran2019"
"SCO3171",-1.58496250072116,1,"PS04M145thio",3475164,3476108,945,"-","szafran2019"
"SCO3172",-0.736965594166206,1,"PS04M145thio",3476105,3477664,1560,"-","szafran2019"
"SCO3173",0.211504105193712,1,"PS04M145thio",3477824,3478471,648,"+","szafran2019"
"SCO3174",-0.497499659470817,0.9208583,"PS04M145thio",3478490,3479314,825,"-","szafran2019"
"SCO3175",-0.275312735612231,1,"PS04M145thio",3479362,3479847,486,"+","szafran2019"
"SCO3176",-1.46948528330122,8.74e-05,"PS04M145thio",3479867,3481618,1752,"-","szafran2019"
"SCO3177",-0.0576268175820554,1,"PS04M145thio",3481968,3483236,1269,"-","szafran2019"
"SCO3179",0,1,"PS04M145thio",3484069,3484608,540,"-","szafran2019"
"SCO3180",0.150304805973024,1,"PS04M145thio",3484605,3485117,513,"-","szafran2019"
"SCO3181",-0.311461095836294,1,"PS04M145thio",3485204,3486478,1275,"-","szafran2019"
"SCO3182",-0.575114714764809,0.5493962,"PS04M145thio",3486550,3487461,912,"-","szafran2019"
"SCO3183",0.130060540564373,1,"PS04M145thio",3487555,3488169,615,"+","szafran2019"
"SCO3184",-0.333179229862071,1,"PS04M145thio",3488258,3491068,2811,"-","szafran2019"
"SCO3185",0.141355849245542,1,"PS04M145thio",3491383,3492930,1548,"+","szafran2019"
"SCO3186",0.294743265561132,1,"PS04M145thio",3493179,3494444,1266,"+","szafran2019"
"SCO3187",-1.2044174803149,0.004118158,"PS04M145thio",3494512,3494844,333,"+","szafran2019"
"SCO3188",-0.0905122929054424,1,"PS04M145thio",3494975,3495817,843,"+","szafran2019"
"SCO3189",-0.0931094043914815,1,"PS04M145thio",3496079,3496558,480,"+","szafran2019"
"SCO3190",-0.386182636606659,1,"PS04M145thio",3496670,3497140,471,"+","szafran2019"
"SCO3191",0.290779396316698,1,"PS04M145thio",3497181,3497357,177,"-","szafran2019"
"SCO3192",-0.350497247084133,1,"PS04M145thio",3497381,3498703,1323,"+","szafran2019"
"SCO3193",0,1,"PS04M145thio",3498864,3499910,1047,"+","szafran2019"
"SCO3194",-1.19763193061215,0.209476083,"PS04M145thio",3500071,3501294,1224,"+","szafran2019"
"SCO3195",-0.622930350920177,0.573165909,"PS04M145thio",3501532,3502212,681,"+","szafran2019"
"SCO3196",0.0167270864054485,1,"PS04M145thio",3502247,3504346,2100,"-","szafran2019"
"SCO3197",0.502500340529183,0.502854961,"PS04M145thio",3504474,3505421,948,"-","szafran2019"
"SCO3198",0.272175059690263,1,"PS04M145thio",3505418,3506179,762,"-","szafran2019"
"SCO3199",0.106915203916512,1,"PS04M145thio",3506390,3507907,1518,"-","szafran2019"
"SCO3200",0.485426827170242,1,"PS04M145thio",3507970,3508941,972,"+","szafran2019"
